Observable,Valeur
D_T_mean,0.021452725697071927
S_T,0.003840422606985847
D_T_max,0.02882231789903785
D_c,0.02738098268293345
u_c,0.9499923905789508
R_super,0.05
A_H,1.2509623517798714
B_H,1.1156254948546016
R2_H,0.5717693371396694
RMSE_H,0.23214777077151724
theta_mean,0.6861715121010377
theta_median,0.6623922455840298
theta_std,2.8486964583157692
theta_max,180.0
R_170,0.00025006251562890725
