transition_index,x_start,x_end,D_T,u
769,0.19225,0.1925,0.021317831570675506,0.7396293263210153
770,0.1925,0.19275,0.021264786826374827,0.7377889211014735
771,0.19275,0.193,0.021212248557295983,0.7359660882098623
772,0.193,0.19325,0.021160276112889283,0.7341628867952934
773,0.19325,0.1935,0.02110892857946585,0.7323813668771765
774,0.1935,0.19375,0.021058264702942277,0.7306235666648186
775,0.19375,0.194,0.021008342809960476,0.7288915098206511
776,0.194,0.19425,0.02095922072742646,0.7271872026686002
777,0.19425,0.1945,0.02091095570066437,0.7255126313544137
778,0.1945,0.19475,0.02086360431028854,0.7238697589615098
779,0.19475,0.195,0.02081722238797925,0.7222605225887877
780,0.195,0.19525,0.020771864931346837,0.7206868303968101
781,0.19525,0.1955,0.0207275860180441,0.7191505586279038
782,0.1955,0.19575,0.020684438719388718,0.7176535486092604
783,0.19575,0.196,0.020642475013657617,0.716197603744656
784,0.196,0.19625,0.020601745699347283,0.7147844865049876
785,0.19625,0.1965,0.020562300308596973,0.7134159154244629
786,0.1965,0.19675,0.020524187021081004,0.7120935621130646
787,0.19675,0.197,0.020487452578602114,0.7108190482933375
788,0.197,0.19725,0.02045214220070668,0.7095939428726312
789,0.19725,0.1975,0.020418299501572448,0.708419759059491
790,0.1975,0.19775,0.020385966408488245,0.7072979515352847
791,0.19775,0.198,0.02035518308223553,0.7062299136918141
792,0.198,0.19825,0.020325987839635174,0.7052169749440484
793,0.19825,0.1985,0.020298417078617625,0.7042603981304095
794,0.1985,0.19875,0.020272505206073117,0.7033613770095102
795,0.19875,0.199,0.020248284568815663,0.702521033864927
796,0.199,0.19925,0.02022578538792841,0.7017404172272901
797,0.19925,0.1995,0.02020503569681176,0.7010204997248416
798,0.1995,0.19975,0.02018606128316537,0.7003621760704827
799,0.19975,0.2,0.02016888563520885,0.6997662611958814
800,0.2,0.20025,0.020153529892376714,0.6992334885408186
801,0.20025,0.2005,0.02014001280070321,0.6987645085052485
802,0.2005,0.20075,0.020128350673145782,0.6983598870727086
803,0.20075,0.201,0.0201185573549991,0.6980201046103477
804,0.201,0.20125,0.02011064419461224,0.6977455548529486
805,0.20125,0.2015,0.020104620019511337,0.6975365440744955
806,0.2015,0.20175,0.020100491118096225,0.6973932904531326
807,0.20175,0.202,0.020098261226950204,0.6973159236308724
808,0.202,0.20225,0.020097931523880664,0.697304484472138
809,0.20225,0.2025,0.020099500626695313,0.6973589250213036
810,0.2025,0.20275,0.02010296459772531,0.6974791086596263
811,0.20275,0.203,0.020108316954105254,0.6976648104619133
812,0.203,0.20325000000000001,0.020115548683706116,0.6979157177493215
813,0.20325000000000001,0.20350000000000001,0.020124648266711377,0.6982314308379473
814,0.20350000000000001,0.20375000000000001,0.020135601702668073,0.698611463977373
815,0.20375000000000001,0.20400000000000001,0.020148392542933255,0.6990552464764067
816,0.20400000000000001,0.20425000000000001,0.020163001928330423,0.6995621240095858
817,0.20425000000000001,0.20450000000000002,0.02017940863183657,0.7001313600982174
818,0.20450000000000002,0.20475000000000002,0.020197589106123476,0.7007621377598404
819,0.20475000000000002,0.20500000000000002,0.020217517535697123,0.7014535613172189
820,0.20500000000000002,0.20525000000000002,0.020239165893421496,0.7022046583594556
821,0.20525000000000002,0.20550000000000002,0.020262504001146722,0.7030143818455048
822,0.20550000000000002,0.20575000000000002,0.020287499594204197,0.7038816123418524
823,0.20575000000000002,0.20600000000000002,0.020314118389434917,0.7048051603827825
824,0.20600000000000002,0.20625000000000002,0.020342324156520587,0.7057837689452331
825,0.20625000000000002,0.20650000000000002,0.020372078792263663,0.7068161160259677
826,0.20650000000000002,0.20675000000000002,0.020403342397535325,0.707900817311311
827,0.20675000000000002,0.20700000000000002,0.020436073356605203,0.7090364289295207
828,0.20700000000000002,0.20725000000000002,0.020470228418492713,0.7102214502732985
829,0.20725000000000002,0.20750000000000002,0.020505762780091103,0.7114543268838079
830,0.20750000000000002,0.20775000000000002,0.02054263017071637,0.7127334533841265
831,0.20775000000000002,0.20800000000000002,0.020580782937826277,0.7140571764532965
832,0.20800000000000002,0.20825,0.02062017213356244,0.7154237978289312
833,0.20825,0.2085,0.020660747601924632,0.7168315773317568
834,0.2085,0.20875,0.02070245806617454,0.7182787358981156
835,0.20875,0.209,0.02074525121636787,0.7197634586169209
836,0.209,0.20925,0.020789073796627106,0.7212838977576154
837,0.20925,0.2095,0.020833871692004166,0.7228381757838999
838,0.2095,0.20975,0.020879590014686204,0.7244243883446726
839,0.20975,0.21,0.020926173189340674,0.7260406072351049
840,0.21,0.21025,0.020973565037406855,0.727684883321164
841,0.21025,0.2105,0.02102170886016458,0.7293552494217104
842,0.2105,0.21075,0.0210705475204242,0.7310497231427586
843,0.21075,0.211,0.021120023522669194,0.7327663096580523
844,0.211,0.21125,0.02117007909155718,0.7345030044326823
845,0.21125,0.2115,0.02122065624863509,0.7362577958847466
846,0.2115,0.21175,0.02127169688718804,0.7380286679822561
847,0.21175,0.212,0.021323142845107723,0.7398136027713279
848,0.212,0.21225,0.021374935975763076,0.7416105828350681
849,0.21225,0.2125,0.021427018216734064,0.7434175936783121
850,0.2125,0.21275,0.021479331656438266,0.7452326260392572
851,0.21275,0.213,0.02153181859856344,0.7470536781249719
852,0.213,0.21325,0.021584421624305915,0.7488787577707776
853,0.21325,0.2135,0.02163708365239174,0.7507058845227028
854,0.2135,0.21375,0.021689747996863126,0.7525330916424031
855,0.21375,0.214,0.021742358422689317,0.7543584280365988
856,0.214,0.21425,0.02179485919910456,0.7561799601076539
857,0.21425,0.2145,0.021847195150831705,0.7579957735307961
858,0.2145,0.21475,0.02189931170709261,0.7598039749545492
859,0.21475,0.215,0.021951154948516072,0.7616026936282195
860,0.215,0.21525,0.02200267165194394,0.763390082956459
861,0.21525,0.2155,0.022053809333191194,0.7651643219828408
862,0.2155,0.21575,0.022104516287802065,0.766923616803906
863,0.21575,0.216,0.02215474162982985,0.7686662019146427
864,0.216,0.21625,0.022204435328762075,0.7703903414896172
865,0.21625,0.2165,0.022253548244521616,0.7720943305973489
866,0.2165,0.21675,0.02230203216074549,0.7737764963549297
867,0.21675,0.217,0.022349839816278624,0.7754351990207112
868,0.217,0.21725,0.022396924935007716,0.7770688330293994
869,0.21725,0.2175,0.02244324225406673,0.7786758279706552
870,0.2175,0.21775,0.022488747550497148,0.7802546495140791
871,0.21775,0.218,0.022533397666384042,0.7818038002813179
872,0.218,0.21825,0.02257715053255726,0.7833218206683832
873,0.21825,0.2185,0.02261996519092994,0.784807289620695
874,0.2185,0.21875,0.022661801815462953,0.7862588253604492
875,0.21875,0.219,0.022702621731906993,0.787675086071577
876,0.219,0.21925,0.022742387436296654,0.7890547705414019
877,0.21925,0.2195,0.022781062612295407,0.7903966187624308
878,0.2195,0.21975,0.022818612147426483,0.7916994124954889
879,0.21975,0.22,0.022855002148254516,0.7929619757964527
880,0.22,0.22025,0.022890199954544593,0.794183175507502
881,0.22025,0.2205,0.022924174152458038,0.7953619217149532
882,0.2205,0.22075,0.022956894586865173,0.796497168176454
883,0.22075,0.221,0.02298833237272017,0.7975879127156379
884,0.221,0.22125,0.02301845990568177,0.7986331975906135
885,0.22125,0.2215,0.023047250871878,0.7996321098327545
886,0.2215,0.22175,0.023074680256959003,0.8005837815607912
887,0.22175,0.222,0.023100724354411257,0.8014873902692748
888,0.222,0.22225,0.023125360773198187,0.8023421590936709
889,0.22225,0.2225,0.02314856844475556,0.8031473570530671
890,0.2225,0.22275,0.023170327629332542,0.8039022992701782
891,0.22275,0.223,0.02319061992180151,0.8046063471729198
892,0.223,0.22325,0.023209428256824958,0.8052589086736753
893,0.22325,0.2235,0.023226736913553498,0.8058594383322951
894,0.2235,0.22375,0.02324253151974302,0.8064074374989426
895,0.22375,0.224,0.023256799055417412,0.8069024544411736
896,0.224,0.22425,0.02326952785601874,0.8073440844532329
897,0.22425,0.2245,0.023280707615112865,0.8077319699499264
898,0.2245,0.22475,0.023290329386647348,0.8080658005449599
899,0.22475,0.225,0.02329838558673876,0.8083453131129509
900,0.225,0.22525,0.02330486999510558,0.8085702918391426
901,0.22525,0.2255,0.02330977775599521,0.808740568251568
902,0.2255,0.22575,0.02331310537879978,0.8088560212424144
903,0.22575,0.226,0.02331485073818986,0.8089165770726635
904,0.226,0.22625,0.02331501307390803,0.8089222093649288
905,0.22625,0.2265,0.023313592990141793,0.8088729390816985
906,0.2265,0.22675,0.02331059245451514,0.808768834490348
907,0.22675,0.227,0.023306014796695015,0.8086100111147903
908,0.227,0.22725,0.02329986470657001,0.808396631672285
909,0.22725,0.2275,0.023292148232096428,0.8081289059987076
910,0.2275,0.22775,0.023282872776654678,0.8078070909568279
911,0.22775,0.228,0.023272047096086827,0.8074314903335271
912,0.228,0.22825,0.023259681295230573,0.8070024547195432
913,0.22825,0.2285,0.023245786824097926,0.8065203813768884
914,0.2285,0.22875,0.0232303764735483,0.8059857140887262
915,0.22875,0.229,0.0232134643705492,0.8053989429949391
916,0.229,0.22925,0.023195065972960328,0.804760604411161
917,0.22925,0.2295,0.023175198063789305,0.8040712806294785
918,0.2295,0.22975,0.023153878745011527,0.8033315997040076
919,0.22975,0.23,0.023131127430781613,0.8025422352153634
920,0.23,0.23025,0.02310696484016423,0.8017039060184534
921,0.23025,0.2305,0.023081412989233264,0.8008173759683558
922,0.2305,0.23075,0.02305449518262197,0.7998834536271483
923,0.23075,0.231,0.023026236004387874,0.798902991946964
924,0.231,0.23125,0.022996661308269925,0.7978768879319592
925,0.23125,0.2315,0.022965798207234628,0.796806082275613
926,0.2315,0.23175,0.02293367506227886,0.7956915589722378
927,0.23175,0.232,0.022900321470526716,0.7945343449039945
928,0.232,0.23225,0.022865768252467465,0.7933355093981103
929,0.23225,0.2325,0.02283004743842485,0.7920961637574251
930,0.2325,0.23275,0.022793192254099103,0.790817460758768
931,0.23275,0.233,0.022755237105240723,0.7895005941212084
932,0.233,0.23325,0.02271621756132921,0.7881467979397841
933,0.23325,0.2335,0.02267617033827578,0.7867573460853666
934,0.2335,0.23375,0.02263513328008135,0.7853335515682781
935,0.23375,0.234,0.02259314533936267,0.7838767658626399
936,0.234,0.23425,0.022550246556796594,0.7823883781931837
937,0.23425,0.23450000000000001,0.02250647803930509,0.7808698147783737
938,0.23450000000000001,0.23475000000000001,0.022461881937064443,0.7793225380327329
939,0.23475000000000001,0.23500000000000001,0.0224165014191547,0.7777480457219927
940,0.23500000000000001,0.23525000000000001,0.022370380647917208,0.776147870073419
941,0.23525000000000001,0.23550000000000001,0.02232356475189559,0.7745235768369899
942,0.23550000000000001,0.23575000000000002,0.022276099797304924,0.7728767642955096
943,0.23575000000000002,0.23600000000000002,0.02222803275804843,0.7712090622243275
944,0.23600000000000002,0.23625000000000002,0.02217941148412761,0.769522130795317
945,0.23625000000000002,0.23650000000000002,0.022130284668500047,0.7678176594269956
946,0.23650000000000002,0.23675000000000002,0.022080701812233736,0.7660973655755436
947,0.23675000000000002,0.23700000000000002,0.022030713188016873,0.7643629934687628
948,0.23700000000000002,0.23725000000000002,0.021980369801857892,0.762616312777247
949,0.23725000000000002,0.23750000000000002,0.021929723353055035,0.7608591172255128
950,0.23750000000000002,0.23775000000000002,0.021878826192295604,0.7590932231382391
951,0.23775000000000002,0.23800000000000002,0.02182773127789358,0.7573204679219167
952,0.23800000000000002,0.23825000000000002,0.021776492130139144,0.7555427084809889
953,0.23825000000000002,0.23850000000000002,0.021725162783694074,0.7537618195661947
954,0.23850000000000002,0.23875000000000002,0.021673797738051847,0.751979692055765
955,0.23875000000000002,0.23900000000000002,0.021622451905993934,0.7501982311670963
956,0.23900000000000002,0.23925000000000002,0.021571180560095337,0.7484193546007425
957,0.23925000000000002,0.23950000000000002,0.021520039277191254,0.7466449906136674
958,0.23950000000000002,0.23975000000000002,0.02146908388088066,0.7448770760243867
959,0.23975000000000002,0.24,0.02141837038203352,0.7431175541488462
960,0.24,0.24025,0.021367954917333145,0.7413683726681278
961,0.24025,0.2405,0.021317893685861695,0.7396314814282626
962,0.2405,0.24075,0.02126824288380688,0.7379088301748576
963,0.24075,0.241,0.021219058637299185,0.736202366222861
964,0.241,0.24125,0.02117039693343884,0.7345140320635195
965,0.24125,0.2415,0.02112231354961902,0.7328457629122233
966,0.2415,0.24175,0.021074863981171945,0.7311994841981626
967,0.24175,0.242,0.021028103367488234,0.7295771090010147
968,0.242,0.24225,0.020982086416672745,0.7279805354368523
969,0.24225,0.2425,0.02093686732888095,0.7264116439982735
970,0.2425,0.24275,0.020892499718455405,0.7248722948529007
971,0.24275,0.243,0.020849036535029727,0.7233643251060565
972,0.243,0.24325,0.020806529983729866,0.7218895460321194
973,0.24325,0.2435,0.020765031444673756,0.7204497402815384
974,0.2435,0.24375,0.02072459139194122,0.7190466590694654
975,0.24375,0.244,0.020685259312211948,0.7176820193528732
976,0.244,0.24425,0.020647083623292997,0.7163575010038398
977,0.24425,0.2445,0.020610111592754488,0.7150747439865861
978,0.2445,0.24475,0.020574389256898442,0.7138353455460728
979,0.24475,0.245,0.020539961340312603,0.7126408574168932
980,0.245,0.24525,0.02050687117626415,0.7114927830613065
981,0.24525,0.2455,0.020475160628189187,0.7103925749452888
982,0.2455,0.24575,0.02044487001253282,0.7093416318614442
983,0.24575,0.246,0.02041603802323825,0.7083412963091278
984,0.246,0.24625,0.020388701658123034,0.7073928519400464
985,0.24625,0.2465,0.020362896147449662,0.7064975210799899
986,0.2465,0.24675,0.020338654884947294,0.705656462335607
987,0.24675,0.247,0.020316009361559546,0.7048707682957635
988,0.247,0.24725,0.020294989102190356,0.704141463336918
989,0.24725,0.2475,0.02027562160571005,0.7034695015416124
990,0.2475,0.24775,0.020257932288472752,0.7028557647387896
991,0.24775,0.248,0.02024194443159139,0.702301060674482
992,0.248,0.24825,0.020227679132200416,0.7018061213208553
993,0.24825,0.2485,0.020215155258925185,0.7013716013312035
994,0.2485,0.24875,0.02020438941175907,0.7009980766478721
995,0.24875,0.249,0.020195395886534285,0.7006860432695612
996,0.249,0.24925,0.02018818664415147,0.7004359161837359
997,0.24925,0.2495,0.020182771284703232,0.7002480284688337
998,0.2495,0.24975,0.020179157026632963,0.7001226305711723
999,0.24975,0.25,0.020177348691012276,0.7000598897594505
1000,0.25,0.25025000000000003,0.02017734869101493,0.7000598897595426
1001,0.25025000000000003,0.2505,0.020179157026630586,0.7001226305710898
1002,0.2505,0.25075000000000003,0.0201827712847051,0.7002480284688984
1003,0.25075000000000003,0.251,0.020188186644149102,0.7004359161836539
1004,0.251,0.25125000000000003,0.020195395886536884,0.7006860432696513
1005,0.25125000000000003,0.2515,0.020204389411756205,0.7009980766477727
1006,0.2515,0.25175000000000003,0.020215155258927954,0.7013716013312995
1007,0.25175000000000003,0.252,0.02022767913219782,0.7018061213207653
1008,0.252,0.25225000000000003,0.0202419444315942,0.7023010606745794
1009,0.25225000000000003,0.2525,0.020257932288469765,0.7028557647386859
1010,0.2525,0.25275000000000003,0.020275621605711603,0.7034695015416663
1011,0.25275000000000003,0.253,0.020294989102189288,0.7041414633368809
1012,0.253,0.25325000000000003,0.02031600936156133,0.7048707682958254
1013,0.25325000000000003,0.2535,0.020338654884945472,0.7056564623355438
1014,0.2535,0.25375000000000003,0.020362896147452368,0.7064975210800837
1015,0.25375000000000003,0.254,0.020388701658120387,0.7073928519399546
1016,0.254,0.25425000000000003,0.020416038023240636,0.7083412963092106
1017,0.25425000000000003,0.2545,0.02044487001253043,0.7093416318613612
1018,0.2545,0.25475000000000003,0.020475160628191307,0.7103925749453625
1019,0.25475000000000003,0.255,0.02050687117626255,0.711492783061251
1020,0.255,0.25525000000000003,0.02053996134031393,0.7126408574169393
1021,0.25525000000000003,0.2555,0.0205743892568966,0.7138353455460088
1022,0.2555,0.25575000000000003,0.020610111592756854,0.7150747439866681
1023,0.25575000000000003,0.256,0.02064708362329109,0.7163575010037736
1024,0.256,0.25625,0.020685259312209374,0.717682019352784
1025,0.25625,0.2565,0.020724591391942757,0.7190466590695187
1026,0.2565,0.25675,0.020765031444672212,0.7204497402814849
1027,0.25675,0.257,0.020806529983731895,0.7218895460321899
1028,0.257,0.25725,0.02084903653502694,0.7233643251059598
1029,0.25725,0.2575,0.020892499718457684,0.7248722948529799
1030,0.2575,0.25775,0.02093686732887874,0.7264116439981969
1031,0.25775,0.258,0.020982086416675306,0.7279805354369411
1032,0.258,0.25825,0.021028103367486235,0.7295771090009453
1033,0.25825,0.2585,0.02107486398117332,0.7311994841982102
1034,0.2585,0.25875,0.021122313549616897,0.7328457629121495
1035,0.25875,0.259,0.021170396933441547,0.7345140320636134
1036,0.259,0.25925,0.02121905863729564,0.7362023662227379
1037,0.25925,0.2595,0.021268242883811343,0.7379088301750124
1038,0.2595,0.25975,0.021317893685858267,0.7396314814281436
1039,0.25975,0.26,0.02136795491733621,0.7413683726682341
1040,0.26,0.26025,0.021418370382032464,0.7431175541488095
1041,0.26025,0.2605,0.02146908388088404,0.7448770760245039
1042,0.2605,0.26075,0.021520039277189068,0.7466449906135916
1043,0.26075,0.261,0.02157118056009681,0.7484193546007937
1044,0.261,0.26125,0.021622451905992934,0.7501982311670615
1045,0.26125,0.2615,0.02167379773805333,0.7519796920558164
1046,0.2615,0.26175,0.02172516278369151,0.7537618195661058
1047,0.26175,0.262,0.021776492130140945,0.7555427084810514
1048,0.262,0.26225,0.021827731277892753,0.757320467921888
1049,0.26225,0.2625,0.02187882619229717,0.7590932231382934
1050,0.2625,0.26275,0.021929723353052422,0.7608591172254221
1051,0.26275,0.263,0.02198036980186063,0.7626163127773419
1052,0.263,0.26325,0.022030713188013754,0.7643629934686546
1053,0.26325,0.2635,0.022080701812237084,0.7660973655756598
1054,0.2635,0.26375,0.022130284668496192,0.767817659426862
1055,0.26375,0.264,0.0221794114841324,0.7695221307954832
1056,0.264,0.26425,0.02222803275804444,0.7712090622241891
1057,0.26425,0.2645,0.022276099797307755,0.7728767642956078
1058,0.2645,0.26475,0.02232356475189174,0.7745235768368562
1059,0.26475,0.265,0.02237038064792205,0.776147870073587
1060,0.265,0.26525,0.02241650141915088,0.7777480457218602
1061,0.26525,0.2655,0.022461881937066292,0.779322538032797
1062,0.2655,0.26575,0.02250647803930464,0.780869814778358
1063,0.26575,0.266,0.02255024655679802,0.7823883781932331
1064,0.266,0.26625,0.022593145339359997,0.7838767658625472
1065,0.26625,0.2665,0.022635133280082004,0.7853335515683009
1066,0.2665,0.26675,0.022676170338276253,0.7867573460853831
1067,0.26675,0.267,0.022716217561330243,0.78814679793982
1068,0.267,0.26725,0.022755237105237483,0.789500594121096
1069,0.26725,0.2675,0.02279319225410321,0.7908174607589106
1070,0.2675,0.26775,0.022830047438421472,0.7920961637573078
1071,0.26775,0.268,0.022865768252470286,0.7933355093982082
1072,0.268,0.26825,0.022900321470522737,0.7945343449038565
1073,0.26825,0.2685,0.022933675062284588,0.7956915589724365
1074,0.2685,0.26875,0.02296579820723023,0.7968060822754603
1075,0.26875,0.269,0.022996661308272354,0.7978768879320435
1076,0.269,0.26925,0.023026236004384068,0.798902991946832
1077,0.26925,0.2695,0.023054495182625204,0.7998834536272605
1078,0.2695,0.26975,0.023081412989231494,0.8008173759682944
1079,0.26975,0.27,0.023106964840166104,0.8017039060185185
1080,0.27,0.27025,0.023131127430780576,0.8025422352153274
1081,0.27025,0.2705,0.023153878745013255,0.8033315997040675
1082,0.2705,0.27075,0.023175198063787105,0.8040712806294021
1083,0.27075,0.271,0.023195065972960522,0.8047606044111678
1084,0.271,0.27125,0.023213464370550326,0.8053989429949782
1085,0.27125,0.2715,0.023230376473548742,0.8059857140887416
1086,0.2715,0.27175,0.023245786824094603,0.8065203813767732
1087,0.27175,0.272,0.023259681295235396,0.8070024547197105
1088,0.272,0.27225,0.023272047096083107,0.8074314903333981
1089,0.27225,0.2725,0.02328287277665732,0.8078070909569196
1090,0.2725,0.27275,0.02329214823209225,0.8081289059985627
1091,0.27275,0.273,0.02329986470657618,0.8083966316724991
1092,0.273,0.27325,0.02330601479669036,0.8086100111146287
1093,0.27325,0.2735,0.023310592454517207,0.8087688344904197
1094,0.2735,0.27375,0.023313592990141033,0.8088729390816721
1095,0.27375,0.274,0.02331501307390926,0.8089222093649714
1096,0.274,0.27425,0.023314850738187256,0.8089165770725731
1097,0.27425,0.2745,0.023313105378801643,0.808856021242479
1098,0.2745,0.27475,0.023309777755995263,0.8087405682515698
1099,0.27475,0.275,0.023304869995105972,0.8085702918391563
1100,0.275,0.27525,0.023298385586736487,0.808345313112872
1101,0.27525,0.2755,0.023290329386648632,0.8080658005450044
1102,0.2755,0.27575,0.02328070761511265,0.8077319699499188
1103,0.27575,0.276,0.023269527856020072,0.8073440844532791
1104,0.276,0.27625,0.023256799055413918,0.8069024544410524
1105,0.27625,0.2765,0.02324253151974713,0.8064074374990852
1106,0.2765,0.27675,0.023226736913550646,0.8058594383321961
1107,0.27675,0.277,0.023209428256827508,0.8052589086737638
1108,0.277,0.27725,0.023190619921797852,0.8046063471727929
1109,0.27725,0.2775,0.023170327629337947,0.8039022992703658
1110,0.2775,0.27775,0.023148568444751213,0.8031473570529163
1111,0.27775,0.278,0.02312536077320037,0.8023421590937466
1112,0.278,0.27825,0.0231007243544104,0.8014873902692451
1113,0.27825,0.2785,0.023074680256960172,0.8005837815608318
1114,0.2785,0.27875,0.02304725087187531,0.7996321098326611
1115,0.27875,0.279,0.023018459905683637,0.7986331975906782
1116,0.279,0.27925,0.022988332372720025,0.7975879127156329
1117,0.27925,0.2795,0.022956894586865884,0.7964971681764788
1118,0.2795,0.27975,0.02292417415245575,0.7953619217148739
1119,0.27975,0.28,0.022890199954545967,0.7941831755075496
1120,0.28,0.28025,0.022855002148253235,0.7929619757964081
1121,0.28025,0.2805,0.022818612147428367,0.7916994124955543
1122,0.2805,0.28075,0.022781062612292177,0.7903966187623187
1123,0.28075,0.281,0.022742387436300908,0.7890547705415495
1124,0.281,0.28125,0.022702621731904214,0.7876750860714805
1125,0.28125,0.28150000000000003,0.022661801815464788,0.786258825360513
1126,0.28150000000000003,0.28175,0.022619965190926853,0.7848072896205879
1127,0.28175,0.28200000000000003,0.022577150532562557,0.783321820668567
1128,0.28200000000000003,0.28225,0.02253339766637982,0.7818038002811714
1129,0.28225,0.28250000000000003,0.022488747550499212,0.7802546495141507
1130,0.28250000000000003,0.28275,0.022443242254065687,0.7786758279706189
1131,0.28275,0.28300000000000003,0.022396924935008864,0.7770688330294393
1132,0.28300000000000003,0.28325,0.02234983981627629,0.7754351990206303
1133,0.28325,0.28350000000000003,0.02230203216074779,0.7737764963550096
1134,0.28350000000000003,0.28375,0.022253548244520176,0.7720943305972989
1135,0.28375,0.28400000000000003,0.022204435328764684,0.7703903414897076
1136,0.28400000000000003,0.28425,0.02215474162982674,0.7686662019145348
1137,0.28425,0.28450000000000003,0.022104516287803373,0.7669236168039514
1138,0.28450000000000003,0.28475,0.022053809333190105,0.765164321982803
1139,0.28475,0.28500000000000003,0.022002671651945437,0.763390082956511
1140,0.28500000000000003,0.28525,0.021951154948513244,0.7616026936281214
1141,0.28525,0.28550000000000003,0.02189931170709669,0.7598039749546908
1142,0.28550000000000003,0.28575,0.02184719515082844,0.7579957735306828
1143,0.28575,0.28600000000000003,0.021794859199106776,0.7561799601077307
1144,0.28600000000000003,0.28625,0.021742358422686268,0.754358428036493
1145,0.28625,0.28650000000000003,0.021689747996868486,0.7525330916425891
1146,0.28650000000000003,0.28675,0.021637083652387173,0.7507058845225444
1147,0.28675,0.28700000000000003,0.021584421624308507,0.7488787577708675
1148,0.28700000000000003,0.28725,0.021531818598561674,0.7470536781249106
1149,0.28725,0.28750000000000003,0.021479331656440004,0.7452326260393175
1150,0.28750000000000003,0.28775,0.021427018216731472,0.7434175936782222
1151,0.28775,0.28800000000000003,0.02137493597576581,0.7416105828351629
1152,0.28800000000000003,0.28825,0.021323142845106443,0.7398136027712835
1153,0.28825,0.2885,0.021271696887184242,0.7380286679821242
1154,0.2885,0.28875,0.021220656248637056,0.7362577958848149
1155,0.28875,0.289,0.02117007909155645,0.7345030044326571
1156,0.289,0.28925,0.021120023522670294,0.7327663096580905
1157,0.28925,0.2895,0.02107054752042233,0.7310497231426938
1158,0.2895,0.28975,0.021021708860166518,0.7293552494217777
1159,0.28975,0.29,0.020973565037404912,0.7276848833210966
1160,0.29,0.29025,0.02092617318934227,0.7260406072351603
1161,0.29025,0.2905,0.020879590014685173,0.7244243883446368
1162,0.2905,0.29075,0.02083387169200522,0.7228381757839365
1163,0.29075,0.291,0.02078907379662624,0.7212838977575853
1164,0.291,0.29125,0.020745251216369543,0.719763458616979
1165,0.29125,0.2915,0.02070245806617247,0.7182787358980438
1166,0.2915,0.29175,0.020660747601926516,0.7168315773318222
1167,0.29175,0.292,0.020620172133562778,0.7154237978289429
1168,0.292,0.29225,0.02058078293782753,0.71405717645334
1169,0.29225,0.2925,0.02054263017071487,0.7127334533840745
1170,0.2925,0.29275,0.02050576278009371,0.7114543268838983
1171,0.29275,0.293,0.0204702284184895,0.7102214502731871
1172,0.293,0.29325,0.02043607335660624,0.7090364289295567
1173,0.29325,0.2935,0.020403342397534916,0.7079008173112968
1174,0.2935,0.29375,0.020372078792264235,0.7068161160259875
1175,0.29375,0.294,0.020342324156519875,0.7057837689452084
1176,0.294,0.29425,0.02031411838943684,0.7048051603828492
1177,0.29425,0.2945,0.02028749959420152,0.7038816123417595
1178,0.2945,0.29475,0.02026250400114889,0.70301438184558
1179,0.29475,0.295,0.020239165893420345,0.7022046583594156
1180,0.295,0.29525,0.020217517535698126,0.7014535613172537
1181,0.29525,0.2955,0.020197589106122734,0.7007621377598147
1182,0.2955,0.29575,0.02017940863183765,0.700131360098255
1183,0.29575,0.296,0.020163001928328116,0.6995621240095058
1184,0.296,0.29625,0.02014839254293584,0.6990552464764964
1185,0.29625,0.2965,0.020135601702666144,0.698611463977306
1186,0.2965,0.29675,0.02012464826671312,0.6982314308380076
1187,0.29675,0.297,0.020115548683704746,0.6979157177492739
1188,0.297,0.29725,0.020108316954106736,0.6976648104619647
1189,0.29725,0.2975,0.020102964597723056,0.697479108659548
1190,0.2975,0.29775,0.02009950062669588,0.6973589250213232
1191,0.29775,0.298,0.02009793152388008,0.6973044844721178
1192,0.298,0.29825,0.02009826122695169,0.6973159236309239
1193,0.29825,0.2985,0.02010049111809519,0.6973932904530967
1194,0.2985,0.29875,0.020104620019513658,0.697536544074576
1195,0.29875,0.299,0.02011064419460939,0.6977455548528498
1196,0.299,0.29925,0.02011855735500081,0.6980201046104071
1197,0.29925,0.2995,0.02012835067314447,0.6983598870726632
1198,0.2995,0.29975,0.020140012800704817,0.6987645085053042
1199,0.29975,0.3,0.020153529892375587,0.6992334885407795
1200,0.3,0.30025,0.020168885635209792,0.6997662611959141
1201,0.30025,0.3005,0.02018606128316367,0.7003621760704237
1202,0.3005,0.30075,0.020205035696812753,0.701020499724876
1203,0.30075,0.301,0.020225785387927762,0.7017404172272675
1204,0.301,0.30125,0.020248284568817138,0.7025210338649782
1205,0.30125,0.3015,0.02027250520607166,0.7033613770094597
1206,0.3015,0.30175,0.02029841707861986,0.704260398130487
1207,0.30175,0.302,0.02032598783963226,0.7052169749439473
1208,0.302,0.30225,0.020355183082236314,0.7062299136918413
1209,0.30225,0.3025,0.020385966408488033,0.7072979515352774
1210,0.3025,0.30275,0.02041829950157317,0.7084197590595159
1211,0.30275,0.303,0.02045214220070605,0.7095939428726092
1212,0.303,0.30325,0.02048745257860401,0.7108190482934034
1213,0.30325,0.3035,0.020524187021078902,0.7120935621129917
1214,0.3035,0.30375,0.020562300308598232,0.7134159154245067
1215,0.30375,0.304,0.020601745699346242,0.7147844865049514
1216,0.304,0.30425,0.0206424750136593,0.7161976037447144
