x,psi_1,psi_2,psi_3,psi_4,psi_5,psi_6,psi_7,psi_8,psi_9,psi_10,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10
0.084,0.36888559582499925,0.7122307620790529,1.006263404821696,1.2306256676103855,1.369783442754315,1.4141019020153038,1.3605125805352527,1.2127258272855133,0.9809739126654009,0.6813025796377138,0.1360765828071647,0.5072726584517084,1.0125660398833527,1.514439533781507,1.8763066800438637,1.9996841892833,1.8509944817946924,1.4707039321653326,0.9623098173300656,0.46417320502100334
0.08425,0.3699577513441722,0.7141490379155906,1.0086019531159778,1.232808721019084,1.3711540023976636,1.414002456983358,1.3583698164600204,1.2081307299383988,0.9737489060886989,0.6715483467345209,0.13686873777963635,0.5100088483557637,1.017277899829365,1.5198173426207093,1.880063298291132,1.9994029483549733,1.8451685582696296,1.4595798606214883,0.9481869321089378,0.4509771820018683
0.0845,0.37102967865481606,0.7160655516603683,1.0109349020053198,1.2349796071034111,1.3725034171500972,1.4138716118085564,1.3561859948592532,1.203487937658717,0.96647524647485,0.6617526895660263,0.13766302244269607,0.5127498742746677,1.0219893760925054,1.5251746299612958,1.8837656300886936,1.999032934678125,1.8392404526523822,1.448383216090032,0.9340744020486219,0.4379166221478696
0.08475,0.37210137709571245,0.7179802985845798,1.0132622385380068,1.2371383044375979,1.373831666201971,1.4137093693965213,1.3539611817402406,1.1987976337359583,0.9591532972498147,0.6519162123745057,0.1384594348365256,0.5154957091556024,1.0267003640470527,1.5305111843067345,1.8874134470592838,1.9985741811195097,1.8332108816594288,1.4371157666509327,0.9199750476251913,0.4249947479567216
0.085,0.37317284600578376,0.7198932739637764,1.0155839497934813,1.2392847917161725,1.3751387290700412,1.4135157333501003,1.3516954443492668,1.19406000333529,0.9517834242523273,0.6420395219202063,0.1392579729960564,0.5182463258982849,1.0314107590781283,1.535826794978997,1.8910065241883682,1.9980267284282718,1.827080574274562,1.4257792915650727,0.9058916866814857,0.4122147477075271
0.08525,0.3742440847240942,0.721804473077882,1.0179000228824153,1.2414190477541724,1.376424585597782,1.4132907079692854,1.3493888511695749,1.1892752334902483,0.9443659957156179,0.6321232274439181,0.140058634950975,0.5210016973552388,1.0361204565840216,1.5411212521268762,1.8945446398380257,1.997390625232324,1.820850271660745,1.4143755809932848,0.8918271338639504,0.39957977467411543
0.0855,0.3753150925898499,0.723713891211203,1.0202104449467817,1.2435410514873522,1.3776892159556944,1.4130342982511181,1.3470414719192982,1.1844435130953537,0.9369013822490126,0.6221679406293956,0.1408614187257276,0.523761796332061,1.0408293519785103,1.5463943467342693,1.898027575760616,1.99666592803403,1.8145207270705095,1.4029064357136634,0.8777842000601105,0.3870929463470232
0.08575,0.3763858689423995,0.7256215236524395,1.0225152031599258,1.2456507819723914,1.3789326006416145,1.4127465098895788,1.3446533775493537,1.179565032898654,0.9293899568194172,0.6121742755656223,0.14166632233952514,0.5265265955876878,1.0455373406931845,1.5516458706284302,1.9014551171122462,1.9958527012051859,1.8080927057548846,1.3913736668372028,0.8637656918367981,0.3747573436642945
0.08600000000000001,0.3774564131212341,0.7275273656946984,1.0248142847266375,1.2477482183871025,1.3801547204810118,1.4124273492754593,1.342224640241296,1.1746399854941945,0.9218320947326811,0.6021428487089339,0.14247334380634777,0.5292960678346675,1.0502443181797696,1.5568756164881883,1.90482705246602,1.9949510169813003,1.8015669848708766,1.3797790955218014,0.8497744108792428,0.36257601025131003
0.08625000000000001,0.37852672446598856,0.7294314126355039,1.0271076768832204,1.2498333400306343,1.381355556627287,1.4120768234962218,1.339755333405137,1.1696685653144132,0.914228173614846,0.592074278844991,0.14328248113495043,0.5320701857394268,1.0549501799124459,1.562083377852131,1.908143173825082,1.9939609554551798,1.79494435338751,1.3681245526846777,0.8358131534311369,0.3505519516698161
