angle_index,x_vertex,theta_deg,is_ge_170
191,0.048,0.850192286012243,False
192,0.04825,0.8660124184842232,False
193,0.0485,0.8818987114376521,False
194,0.04875,0.8978261087717138,False
195,0.049,0.9137675355069106,False
196,0.04925,0.9296938831960146,False
197,0.0495,0.9455740136347485,False
198,0.04975,0.9613747832031093,False
199,0.05,0.977061090122635,False
200,0.05025,0.9925959468024308,False
201,0.0505,1.007940579422783,False
202,0.05075,1.0230545562826143,False
203,0.051000000000000004,1.0378959466070232,False
204,0.051250000000000004,1.052421510596878,False
205,0.051500000000000004,1.0665869213527026,False
206,0.051750000000000004,1.080347018386896,False
207,0.052000000000000005,1.093656092133801,False
208,0.05225,1.106468197644265,False
209,0.0525,1.1187374953105025,False
210,0.05275,1.130418615328084,False
211,0.053,1.1414670418505413,False
212,0.05325,1.1518395120529987,False
213,0.0535,1.1614944244306986,False
214,0.05375,1.1703922501529012,False
215,0.054,1.1784959405313753,False
216,0.05425,1.185771323563427,False
217,0.0545,1.192187481998224,False
218,0.05475,1.1977171056457607,False
219,0.055,1.202336810650141,False
220,0.05525,1.2060274191042513,False
221,0.0555,1.2087741928491569,False
222,0.05575,1.210567016323139,False
223,0.056,1.2114005243238042,False
224,0.05625,1.211274171814945,False
225,0.0565,1.2101922440273623,False
226,0.05675,1.2081638068844016,False
227,0.057,1.205202598529039,False
228,0.05725,1.201326864887929,False
229,0.0575,1.1965591425768605,False
230,0.05775,1.190925994318484,False
231,0.058,1.1844577024803098,False
232,0.05825,1.1771879273312753,False
233,0.0585,1.169153337079154,False
234,0.058750000000000004,1.1603932169697164,False
235,0.059000000000000004,1.1509490649755718,False
236,0.059250000000000004,1.1408641812624793,False
237,0.059500000000000004,1.1301832584543414,False
238,0.059750000000000004,1.1189519791401328,False
239,0.06,1.1072166264515009,False
240,0.06025,1.0950237128590248,False
241,0.0605,1.0824196313853363,False
242,0.06075,1.0694503329090723,False
243,0.061,1.056161031950622,False
244,0.06125,1.0425959429644118,False
245,0.0615,1.0287980481055452,False
246,0.06175,1.0148088967854731,False
247,0.062,1.0006684368043621,False
248,0.06225,0.9864148761966952,False
249,0.0625,0.9720845744142895,False
250,0.06275,0.9577119613719494,False
251,0.063,0.9433294822007492,False
252,0.06325,0.9289675657192177,False
253,0.0635,0.9146546142410132,False
254,0.06375,0.9004170124968202,False
255,0.064,0.8862791531892056,False
256,0.06425,0.8722634770745765,False
257,0.0645,0.8583905251371569,False
258,0.06475,0.8446790010149829,False
259,0.065,0.8311458414886965,False
260,0.06525,0.81780629343556,False
261,0.0655,0.8046739954299078,False
262,0.06575,0.7917610626756586,False
263,0.066,0.7790781738648455,False
264,0.06625,0.7666346588432792,False
265,0.0665,0.7544385861388315,False
266,0.06675,0.7424968494469324,False
267,0.067,0.7308152524247549,False
268,0.06725,0.7193985911887223,False
269,0.0675,0.7082507340494691,False
270,0.06775,0.6973746981715494,False
271,0.068,0.6867727227601368,False
272,0.06825,0.6764463388059344,False
273,0.0685,0.6663964349883097,False
274,0.06875,0.656623319948924,False
275,0.069,0.6471267806825369,False
276,0.06925,0.6379061372712113,False
277,0.0695,0.628960293907587,False
278,0.06975,0.620287786326545,False
279,0.07,0.6118868257933495,False
280,0.07025,0.6037553397491601,False
281,0.07050000000000001,0.5958910092556805,False
282,0.07075000000000001,0.5882913034296151,False
283,0.07100000000000001,0.5809535109848225,False
284,0.07125000000000001,0.5738747690628488,False
285,0.07150000000000001,0.5670520895059594,False
286,0.07175000000000001,0.5604823828043209,False
287,0.07200000000000001,0.5541624796935638,False
288,0.07225,0.5480891508232671,False
289,0.0725,0.5422591243594577,False
290,0.07275,0.5366691019383981,False
291,0.073,0.5313157728773604,False
292,0.07325,0.5261958269219472,False
293,0.0735,0.5213059655947999,False
294,0.07375,0.516642912274978,False
295,0.074,0.5122034211117146,False
296,0.07425,0.5079842848689131,False
297,0.0745,0.5039823418537754,False
298,0.07475,0.500194481875723,False
299,0.075,0.49661765154817195,False
300,0.07525,0.4932488587304639,False
301,0.0755,0.4900851764417992,False
302,0.07575,0.48712374612487597,False
303,0.076,0.4843617804215834,False
304,0.07625,0.4817965654455151,False
305,0.0765,0.4794254627043864,False
306,0.07675,0.47724591054163173,False
307,0.077,0.47525542534588305,False
308,0.07725,0.47345160237591055,False
309,0.0775,0.4718321163999476,False
310,0.07775,0.47039472199385163,False
311,0.078,0.46913725370688314,False
312,0.07825,0.46805762599569933,False
313,0.0785,0.46715383295768137,False
314,0.07875,0.4664239479650694,False
