theta_deg
1.4387798258524696
1.4435772263814746
1.4467709380954892
1.4483491936172843
1.4483099634451673
1.4466616509227823
1.4434212488912737
1.438617249488279
1.4322854040714457
1.4244724912497504
1.4152318591414061
1.4046262605679998
1.392724068494979
1.379601505592709
1.3653384424617712
1.3500219126870348
1.333739304529937
1.3165857016613978
1.2986521929330983
1.2800388489167531
1.260837675282505
1.2411498533696355
1.2210674400631174
1.2006878104921743
1.1801037508744365
1.1594046646225447
1.138683655234623
1.118021642666129
1.09750815644081
1.077220113049293
1.05723656755012
1.037635627494393
1.0184840349590367
0.99985798982488
0.9818202950502012
0.9644357334818097
0.947771288010188
0.9318797642366424
0.9168259962276573
0.9026653674314024
0.8894483887694952
0.8772370786824185
0.8660783143768237
0.8560248134355923
0.847134848397669
0.8394505346433662
0.8330288745269976
0.827924743760137
0.824180703970891
0.8218567359197526
0.8210073945081034
0.8216782790371906
0.8239327610476873
0.8278262209432169
0.8334098084714242
0.8407498909123152
0.8499032731147442
0.8609280980765168
0.8738915392793064
0.8888519498405124
0.9058734651734871
0.9250191356477904
0.9463484969407161
0.9699248778746872
0.9958001591735739
1.0240314255023377
1.0546649129420966
1.0877351762136296
1.1232808436470059
1.161306447956532
1.2018225201204125
1.2448067334083919
1.290211685874514
1.3379793081025608
1.3879880034601941
1.4401173957882811
1.4941620556835638
1.5499045774524098
1.6070466193086153
1.665247119303437
1.7240994531735039
1.7831294747939794
1.8418116687808113
1.8995469277109722
1.9557007019350952
2.009579219234037
2.060477122451872
2.1076656366337425
2.150437118071296
2.1881156267276634
2.2200819391124007
2.2458155448376362
2.264883225726428
2.2770081277146828
2.2820259732307493
2.2799492833020434
2.270922519420303
2.2552427443146876
2.23333945494838
2.2057441111257328
2.17309015684523
2.1360660429951643
2.0954030263078165
2.0518505760265975
2.006147168389122
1.9590117449152022
1.9111245154107248
1.863115621277184
1.815562241114703
1.7689830428535225
1.7238376147789252
1.6805295098115822
1.6394093196562425
1.6007795855726594
1.5649006231740212
1.531996444803136
1.5022614769595384
1.4758665911892341
1.45296539931831
1.4336999521181146
1.4182066676445333
1.4066216036638295
1.399085617279837
1.395749345384016
1.3967780348666379
1.402356325071902
1.4126930118485126
1.4280258908534356
1.4486265980343918
1.4748056931297182
1.5069177834185372
1.5453666836892224
1.5906104907917962
1.643166352940348
1.7036144932583916
1.7726008980715813
1.8508375921532187
1.9390995925426986
2.0382157660012474
2.1490520321720723
2.2724825179387063
2.4093426077239957
2.5603610764718514
2.726061899536565
2.9066285619698786
3.101721598899711
3.310256158591949
3.530141850829216
3.7579910850938294
3.988878584375958
4.216197401854439
4.43168759126475
4.625827158535621
4.788527337752069
4.910211398345093
4.983124854921425
5.002460225418761
4.9672623172321275
4.880491646004914
4.748596599512249
4.580387204766723
4.385814409706716
4.174729499383776
3.956016302066923
3.7370302446727552
3.5234536053124854
3.3193052586088627
3.1272313512324876
2.9486735506866584
2.784272814535756
2.633979934639131
2.4973736691462918
2.3737398288019036
2.262218230118524
2.1618903577587196
2.071806866166859
1.991062443222795
1.9187810085889758
1.8541589179893279
1.7964481032556814
1.7449743028866345
1.6991233862129942
1.6583480952535135
1.6221566016433335
1.5901144089811299
1.561835584120665
1.5369817786829576
1.515256874063835
1.4964038201035732
1.480202307448172
1.46646488399169
1.4550357630971036
1.4457881896461875
1.4386229707645808
1.4334672592444055
1.430273355860125
1.4290180402460773
1.429702043246035
1.432349796236932
1.4370094865325662
1.4437532908604056
1.4526777456885873
1.46390491070912
1.477582936253458
1.493887421014072
1.513023756810718
1.5352270758657616
1.5607672426103438
1.589947330882477
1.6231106013758776
1.6606377616698176
1.7029556633743868
1.7505315590800496
1.8038852566197456
1.8635746213797544
1.9302151079415957
2.0044480379079053
2.086964980033156
2.1784645321211116
2.2796410064734376
2.39117815365101
2.5136291864517055
2.64745563361112
2.7928396372941333
2.94961740832992
3.1171613645828473
3.2941239820406802
3.478382550381843
3.6667254330197405
3.8548624495497923
4.037254053287
4.207356499256327
4.3578274183404675
4.481178359061024
4.570444657710612
4.6200682788725915
4.626650845930924
4.589435083430915
4.51047038498561
4.394258255990122
4.247138456920621
4.076467157973109
3.8897855582736933
3.694175297733274
3.495800409542855
3.2996795010105275
3.109653958372396
2.9284698397776907
2.757931949877099
2.599085863446546
2.452396996245894
2.317904941260176
2.1953549137666863
2.084300458109038
1.9841817971784488
1.8943822601957665
1.8142688738226658
1.743219747953167
1.6806419358212565
1.625982248647672
1.5787330708831286
1.5384347360416755
1.5046755508894585
1.4770902558277805
1.4553574762203811
1.4391965313240807
1.4283638734382105
1.4226492498686452
1.4218716857753464
1.4258753381858873
1.434525139835231
1.4477022180973158
1.4652990312240208
1.4872141251035398
1.513346430017747
1.5435890117651967
1.5778222096407077
1.6159061379971023
1.6576725036762638
1.7029157867164106
1.7513838336099086
1.8027681910768265
1.8566950630301264
1.912715818632325
1.9702992670813646
2.0288257898928053
2.0875865654240813
2.145782193086265
2.202529701189191
2.2568799325481734
2.3078304355835213
2.3543530702830906
2.395435475735739
2.4301047634185386
2.457475765675975
2.4768009977078678
2.4874822120315345
2.4891344343104382
2.4815807085211405
2.464868358043416
2.4392866123694392
2.405301804912999
2.363598649990341
2.3149705145221717
2.2603497645559387
2.2007076347968435
2.1370590996680967
2.0703964956185374
2.001677868179918
1.9317960802382985
1.8615625233729947
1.7917010790477679
1.722840626771412
1.655513480862336
1.590169801167199
1.5271619496008715
1.4667868521088314
1.4092469361894593
1.3547189524542502
1.303292525181551
1.2550528538573902
1.210017376677811
1.1681988682222448
1.1295768297754523
1.0941116323084445
1.0617613215269233
1.032458585967316
1.0061429279307819
0.9827410137702889
0.9621773459929138
0.9443787204678562
0.9292670377696846
0.916764561307473
0.9067987151724151
0.899291798149441
0.894168906132373
0.8913614132408003
0.8907901857296411
0.892387771797916
0.8960826762053423
0.9017954413150102
0.9094615734641817
0.9190019749797935
0.9303350206323434
0.9433910630138937
0.9580791691175757
0.9743116112091802
0.9920049674218985
1.0110523759684324
1.03135364812188
1.0528050177820367
1.075279853216764
1.0986581289773063
1.122812588672868
1.1475937551521622
1.17285645545147
1.1984506218120043
1.2242042461012512
1.249945878078642
1.2755087561287615
1.3007036807382102
1.3253403870650728
1.3492451759193744
1.3722248236890322
1.3940905706080062
1.414667999340053
1.4337904812962714
1.4512872265994416
1.4670085975019442
1.4808302331060255
1.4926276091228297
1.5023019364977217
1.5097831478243597
1.515015360654728
1.517964948270495
1.51863062236091
1.5170270847142835
1.5131925751477449
1.507192850944215
1.4991059170357042
1.4890336058167228
1.4770919127709394
1.4634093248664912
1.44812711342617
1.4313936379603878
1.413363517641492
1.3941951504139642
1.3740474391742266
1.3530792218655816
1.3314463073395966
1.3093006930372906
1.286789201675008
1.2640524095348322
1.2412241241268105
1.2184312916995719
1.195792703221483
1.1734211720326124
1.1514205168529645
1.1298900274969284
1.1089201584516666
1.0885982753811347
1.069003935499283
1.050214943851429
1.0323031764347776
1.015339082811784
0.9993912170671464
0.984524468050127
0.9708084786679013
0.9583063739773391
0.947089435176349
0.9372274235188621
0.9287914256586763
0.9218650203265933
