Observable,Valeur
theta_min,5.652987405544243e-05
theta_q50,1.5256463100621391
theta_q90,3.271884522425103
theta_q95,4.091740718766014
theta_q99,5.228620819023686
theta_mean,1.7465174774163796
theta_std,1.1741305902137944
theta_max,17.91025581769773
