Observable,Valeur
theta_min,0.09340055864757306
theta_q50,0.5912805711545206
theta_q90,0.9045914988279801
theta_q95,1.4366533681305713
theta_q99,3.3407127796836895
theta_mean,0.7213361943306302
theta_std,0.7138083829244432
theta_max,12.562516448167854
