n,d,R_survie_empirique,R_survie_exponentielle
1,0.05449590391417066,0.733,0.6210535271119452
1,0.054495903917370386,0.73275,0.621053527105699
1,0.05449590391738249,0.7325,0.6210535271056755
1,0.05449590392069475,0.732,0.6210535270992098
1,0.05449590392417366,0.7315,0.6210535270924187
1,0.054495903927800966,0.73125,0.6210535270853379
1,0.05449590392781307,0.731,0.6210535270853144
1,0.05449590393159497,0.73075,0.6210535270779318
1,0.054495903931607075,0.7305,0.6210535270779082
1,0.054495903935525836,0.73,0.6210535270702585
1,0.054495903939636554,0.7295,0.6210535270622342
1,0.054495903943922,0.72925,0.6210535270538687
1,0.0544959039439341,0.729,0.6210535270538451
1,0.054495903948401585,0.72875,0.6210535270451243
1,0.054495903948413686,0.7285,0.6210535270451006
1,0.054495903953046515,0.728,0.6210535270360571
1,0.054495903957900986,0.7275,0.6210535270265809
1,0.05449590396296111,0.72725,0.6210535270167032
1,0.05449590396297321,0.727,0.6210535270166796
1,0.054495903968235365,0.72675,0.6210535270064076
1,0.05449590396824747,0.7265,0.6210535270063839
1,0.05449590397373263,0.72625,0.6210535269956766
1,0.05449590397375683,0.726,0.6210535269956294
1,0.054495903979462156,0.7255,0.6210535269844922
1,0.054495903985433504,0.72525,0.6210535269728358
1,0.054495903985445605,0.725,0.6210535269728121
1,0.05449590399165668,0.72475,0.6210535269606878
1,0.05449590399166878,0.7245,0.6210535269606642
1,0.05449590399814207,0.72425,0.621053526948028
1,0.05449590399816626,0.724,0.6210535269479807
1,0.05449590400490047,0.7235,0.6210535269348351
1,0.05449590401194311,0.72325,0.6210535269210875
1,0.05449590401195521,0.723,0.6210535269210639
1,0.05449590401928171,0.72275,0.621053526906762
1,0.054495904019293814,0.7225,0.6210535269067384
1,0.054495904026928416,0.72225,0.6210535268918352
1,0.054495904026952605,0.722,0.621053526891788
1,0.05449590403489586,0.7215,0.6210535268762823
1,0.05449590404319722,0.72125,0.6210535268600775
1,0.05449590404320932,0.721,0.6210535268600539
1,0.05449590405184618,0.72075,0.6210535268431943
1,0.05449590405185827,0.7205,0.6210535268431707
1,0.05449590406085695,0.72025,0.6210535268256047
1,0.05449590406088114,0.72,0.6210535268255574
1,0.054495904070244336,0.7195,0.6210535268072799
1,0.05449590408002375,0.71925,0.6210535267881899
1,0.054495904080035844,0.719,0.6210535267881664
1,0.05449590409021116,0.71875,0.6210535267683035
1,0.054495904090223264,0.7185,0.6210535267682799
1,0.054495904100823236,0.71825,0.6210535267475881
1,0.054495904100847425,0.718,0.6210535267475409
1,0.054495904111877255,0.7175,0.6210535267260099
1,0.05449590412339123,0.71725,0.621053526703534
1,0.05449590412340333,0.717,0.6210535267035104
1,0.05449590413538385,0.71675,0.6210535266801237
1,0.05449590413539595,0.7165,0.6210535266801
1,0.05449590414787458,0.71625,0.621053526655741
1,0.05449590414789878,0.716,0.6210535266556938
1,0.05449590416088362,0.7155,0.6210535266303466
1,0.054495904174431994,0.71525,0.6210535266038993
1,0.054495904174444096,0.715,0.6210535266038758
1,0.05449590418854157,0.71475,0.6210535265763566
1,0.05449590418855367,0.7145,0.621053526576333
1,0.054495904203235045,0.71425,0.6210535265476741
1,0.05449590420325924,0.714,0.6210535265476268
1,0.054495904218536034,0.7135,0.6210535265178057
1,0.05449590423446909,0.71325,0.6210535264867033
1,0.054495904234481175,0.713,0.6210535264866798
1,0.054495904251059706,0.71275,0.6210535264543176
1,0.05449590425107181,0.7125,0.6210535264542938
1,0.05449590426833441,0.71225,0.6210535264205962
1,0.05449590426835861,0.712,0.621053526420549
1,0.05449590428632074,0.7115,0.6210535263854858
1,0.054495904305047374,0.711,0.6210535263489303
1,0.05449590432454405,0.71075,0.6210535263108716
1,0.054495904324556144,0.7105,0.621053526310848
1,0.05449590434485379,0.71025,0.6210535262712258
1,0.05449590434486589,0.71,0.6210535262712021
1,0.054495904365972465,0.7095,0.6210535262300009
1,0.054495904387969744,0.709,0.6210535261870608
1,0.05449590441086825,0.70875,0.6210535261423616
1,0.05449590441088035,0.7085,0.621053526142338
1,0.054495904434716136,0.70825,0.6210535260958091
1,0.05449590443472824,0.708,0.6210535260957855
1,0.054495904459514584,0.7075,0.621053526047401
1,0.054495904485338816,0.707,0.6210535259969906
1,0.054495904512217155,0.70675,0.6210535259445225
1,0.05449590451222926,0.7065,0.6210535259444988
1,0.05449590454020375,0.70625,0.6210535258898909
1,0.05449590454021585,0.706,0.6210535258898673
1,0.05449590456930591,0.7055,0.6210535258330818
1,0.054495904599605315,0.705,0.6210535257739356
1,0.05449590463113693,0.70475,0.6210535257123839
1,0.054495904631149034,0.7045,0.6210535257123603
1,0.05449590466396183,0.70425,0.6210535256483076
1,0.054495904663973915,0.704,0.6210535256482841
1,0.05449590469809447,0.7035,0.6210535255816788
1,0.05449590473362398,0.703,0.6210535255123231
1,0.054495904770593045,0.70275,0.6210535254401571
1,0.05449590477060514,0.7025,0.6210535254401336
1,0.05449590480907072,0.70225,0.6210535253650464
1,0.05449590480908281,0.702,0.6210535253650229
1,0.054495904849079825,0.7015,0.6210535252869462
1,0.05449590489071805,0.701,0.6210535252056659
1,0.054495904934037075,0.70075,0.6210535251211047
1,0.054495904934049176,0.7005,0.621053525121081
1,0.05449590497911522,0.70025,0.6210535250331094
1,0.05449590497912732,0.7,0.6210535250330858
1,0.05449590502598491,0.6995,0.6210535249416169
1,0.05449590507475387,0.699,0.621053524846417
1,0.054495905125484086,0.69875,0.6210535247473885
1,0.05449590512549619,0.6985,0.621053524747365
1,0.05449590517826463,0.69825,0.6210535246443577
1,0.05449590517827673,0.698,0.621053524644334
1,0.054495905233139116,0.6975,0.6210535245372395
1,0.05449590529022678,0.697,0.6210535244258009
1,0.05449590534960161,0.69675,0.6210535243098977
1,0.05449590534961371,0.6965,0.621053524309874
1,0.05449590541136513,0.69625,0.6210535241893316
1,0.05449590541137723,0.696,0.6210535241893079
1,0.05449590547557383,0.6955,0.6210535240639923
1,0.05449590554236029,0.695,0.6210535239336211
1,0.054495905611812445,0.69475,0.6210535237980463
1,0.05449590561182454,0.6945,0.6210535237980227
1,0.054495905684046116,0.69425,0.6210535236570419
1,0.05449590568405822,0.694,0.6210535236570183
1,0.05449590575913271,0.6935,0.6210535235104683
1,0.05449590583722033,0.693,0.6210535233580367
1,0.054495905918412864,0.69275,0.621053523199544
1,0.05449590591842495,0.6925,0.6210535231995203
1,0.05449590600284278,0.69225,0.6210535230347316
1,0.05449590600285488,0.692,0.621053523034708
1,0.05449590609059871,0.6915,0.6210535228634267
1,0.054495906181846604,0.691,0.6210535226853053
1,0.05449590627670887,0.69075,0.6210535225001286
1,0.05449590627672097,0.6905,0.6210535225001049
1,0.05449590637533718,0.69025,0.6210535223076001
1,0.05449590637534928,0.69,0.6210535223075766
1,0.05449590647784005,0.6895,0.6210535221075084
1,0.05449590658440402,0.689,0.6210535218994891
1,0.054495906695172895,0.68875,0.6210535216832617
1,0.054495906695185,0.6885,0.6210535216832381
1,0.05449590681032049,0.68825,0.6210535214584867
1,0.05449590681033259,0.688,0.621053521458463
1,0.054495906929978265,0.6875,0.6210535212249074
1,0.054495907054356585,0.687,0.6210535209821135
1,0.05449590718362387,0.68675,0.621053520729776
1,0.054495907183635964,0.6865,0.6210535207297524
1,0.054495907317979465,0.68625,0.6210535204675058
1,0.05449590731799157,0.686,0.6210535204674822
1,0.05449590745758136,0.6855,0.6210535201949945
1,0.0544959076026673,0.685,0.621053519911778
1,0.05449590775343414,0.68475,0.6210535196174721
1,0.05449590775344624,0.6845,0.6210535196174486
1,0.054495907910110705,0.68425,0.6210535193116301
1,0.05449590791012281,0.684,0.6210535193116065
1,0.05449590807288543,0.6835,0.6210535189938841
1,0.05449590824202773,0.683,0.6210535186637081
1,0.05449590841776717,0.68275,0.6210535183206541
1,0.054495908417779265,0.6825,0.6210535183206305
1,0.054495908600366495,0.68225,0.6210535179642093
1,0.0544959086003786,0.682,0.6210535179641856
1,0.054495908790049306,0.6815,0.621053517593937
1,0.05449590898712137,0.681,0.6210535172092405
1,0.05449590919185,0.68075,0.621053516809598
1,0.054495909191862105,0.6805,0.6210535168095743
1,0.05449590940453698,0.68025,0.6210535163944202
1,0.054495909404549084,0.68,0.6210535163943967
1,0.054495909625446336,0.6795,0.6210535159631919
1,0.054495909854925736,0.679,0.6210535155152344
1,0.054495910093285874,0.67875,0.621053515049941
1,0.054495910093297975,0.6785,0.6210535150499173
1,0.05449591034087345,0.67825,0.6210535145666352
1,0.05449591034088555,0.678,0.6210535145666115
1,0.05449591059799903,0.6775,0.6210535140647107
1,0.05449591086505844,0.677,0.6210535135433946
1,0.05449591114241225,0.67675,0.6210535130019833
1,0.05449591114242435,0.6765,0.6210535130019597
1,0.05449591143045884,0.67625,0.621053512439699
1,0.054495911430470945,0.676,0.6210535124396754
1,0.05449591172956224,0.6755,0.6210535118558312
1,0.054495912040173615,0.675,0.6210535112494991
1,0.05449591236271091,0.67475,0.621053510619887
1,0.05449591236272301,0.6745,0.6210535106198634
1,0.05449591269763179,0.67425,0.6210535099661013
1,0.054495912697643895,0.674,0.6210535099660778
1,0.05449591304536175,0.6735,0.6210535092873116
1,0.054495913406415554,0.673,0.621053508582513
1,0.054495913781276946,0.67275,0.621053507850761
1,0.05449591378128905,0.6725,0.6210535078507373
1,0.05449591417047176,0.67225,0.6210535070910294
1,0.05449591417048386,0.672,0.6210535070910057
1,0.054495914574496006,0.6715,0.6210535063023497
1,0.05449591499393743,0.671,0.6210535054835749
1,0.054495915429355335,0.67075,0.6210535046336131
1,0.054495915429367436,0.6705,0.6210535046335894
1,0.05449591588135374,0.67025,0.621053503751285
1,0.05449591588136583,0.67,0.6210535037512613
1,0.05449591635050953,0.6695,0.6210535028354647
1,0.054495916837494246,0.669,0.6210535018848413
1,0.054495917342953774,0.66875,0.621053500898154
1,0.054495917342965876,0.6685,0.6210535008981304
1,0.05449591786758181,0.66825,0.6210534998740486
1,0.05449591786759391,0.668,0.6210534998740249
1,0.054495918412048,0.6675,0.6210534988112179
1,0.05449591897711986,0.667,0.6210534977081638
1,0.054495919563542584,0.66675,0.6210534965634313
1,0.054495919563554686,0.6665,0.6210534965634078
1,0.054495920172112584,0.66625,0.6210534953754662
1,0.054495920172124686,0.666,0.6210534953754426
1,0.05449592080360583,0.6655,0.6210534941427536
1,0.05449592145889976,0.665,0.6210534928635805
1,0.054495922138853306,0.66475,0.6210534915362703
1,0.0544959221388654,0.6645,0.6210534915362467
1,0.05449592284436844,0.66425,0.6210534901590625
1,0.054495922844380526,0.664,0.6210534901590389
1,0.0544959235763791,0.66375,0.6210534887301338
1,0.054495923576403295,0.6635,0.6210534887300865
1,0.054495924335852326,0.663,0.6210534872475965
1,0.05449592512378932,0.66275,0.6210534857094963
1,0.05449592512380142,0.6625,0.6210534857094726
1,0.054495925941226694,0.66225,0.6210534841138095
1,0.054495925941238796,0.662,0.6210534841137858
1,0.054495926789237654,0.66175,0.6210534824584412
1,0.05449592678926186,0.6615,0.621053482458394
1,0.05449592766893323,0.661,0.6210534807412227
1,0.054495928581463515,0.66075,0.6210534789599089
1,0.05449592858147562,0.6605,0.6210534789598853
1,0.05449592952801916,0.66025,0.6210534771121755
1,0.05449592952803126,0.66,0.6210534771121519
1,0.054495930509832535,0.65975,0.6210534751956169
1,0.05449593050985673,0.6595,0.6210534751955696
1,0.05449593152817932,0.659,0.6210534732077431
1,0.05449593258437987,0.65875,0.6210534711459762
1,0.05449593258439197,0.6585,0.6210534711459526
1,0.05449593367980077,0.65825,0.621053469007649
1,0.05449593367981287,0.658,0.6210534690076254
1,0.05449593481585637,0.65775,0.6210534667900004
1,0.05449593481588057,0.6575,0.6210534667899531
1,0.05449593599401046,0.657,0.6210534644901731
1,0.05449593721577783,0.65675,0.62105346210521
1,0.05449593721578993,0.6565,0.6210534621051863
1,0.05449593848272607,0.65625,0.621053459632051
1,0.05449593848273816,0.656,0.6210534596320275
1,0.054495939796477315,0.65575,0.62105345706753
1,0.05449593979650152,0.6555,0.6210534570674827
1,0.05449594115871012,0.655,0.62105345440837
1,0.05449594257116124,0.65475,0.6210534516511809
1,0.05449594257117334,0.6545,0.6210534516511572
1,0.05449594403562773,0.65425,0.6210534487924546
1,0.054495944035639815,0.654,0.621053448792431
1,0.0544959455539688,0.65375,0.6210534458285619
1,0.054495945553993,0.6535,0.6210534458285147
1,0.05449594712810805,0.653,0.6210534427557479
1,0.054495948760035516,0.65275,0.6210534395701279
1,0.05449594876004762,0.6525,0.6210534395701043
1,0.05449595045180989,0.65225,0.6210534362676832
1,0.05449595045182199,0.652,0.6210534362676595
1,0.05449595220556083,0.65175,0.6210534328442564
1,0.054495952205585035,0.6515,0.6210534328442091
1,0.05449595402349135,0.651,0.6210534292955473
1,0.05449595590788015,0.65075,0.6210534256171077
1,0.05449595590789225,0.6505,0.6210534256170841
1,0.05449595786108425,0.65025,0.6210534218043365
1,0.05449595786109635,0.65,0.6210534218043129
1,0.054495959885541484,0.64975,0.6210534178524751
1,0.05449595988556569,0.6495,0.6210534178524278
1,0.05449596198377322,0.649,0.6210534137566014
1,0.0544959641583871,0.64875,0.6210534095116251
1,0.0544959641583992,0.6485,0.6210534095116015
1,0.0544959664120799,0.648,0.6210534051122822
1,0.05449596874765254,0.64775,0.6210534005531049
1,0.054495968747664644,0.6475,0.6210534005530813
1,0.05449597116795265,0.647,0.6210533958285347
1,0.05449597367599865,0.6465,0.6210533909326792
1,0.05449597627486196,0.64625,0.621053385859543
1,0.05449597627487406,0.646,0.6210533858595194
1,0.054495978967743004,0.64575,0.6210533806028785
1,0.0544959789677551,0.6455,0.6210533806028549
1,0.054495981757901935,0.645,0.621053375156322
1,0.05449598464878322,0.6445,0.6210533695131493
1,0.054495987643898305,0.64425,0.6210533636665062
1,0.05449598764391039,0.644,0.6210533636664826
1,0.0544959907469019,0.64375,0.6210533576092583
1,0.054495990746914,0.6435,0.6210533576092346
1,0.054495993961523326,0.643,0.6210533513341259
1,0.05449599729169149,0.6425,0.6210533448334393
1,0.054496000741417944,0.64225,0.621053338099368
1,0.05449600074143003,0.642,0.6210533380993444
1,0.054496004314873815,0.64175,0.6210533311237695
1,0.05449600431488592,0.6415,0.6210533311237459
1,0.05449600801632158,0.641,0.6210533238983234
1,0.054496011850240486,0.6405,0.6210533164142857
1,0.05449601582121034,0.64025,0.6210533086627166
1,0.054496015821222425,0.64,0.6210533086626929
1,0.054496019933988754,0.63975,0.6210533006343287
1,0.054496019934000856,0.6395,0.6210533006343052
1,0.05449602419344365,0.639,0.6210532923196199
1,0.05449602860467924,0.6385,0.6210532837086262
1,0.0544960331729203,0.63825,0.6210532747911487
1,0.05449603317293239,0.638,0.6210532747911252
1,0.05449603790359024,0.63775,0.6210532655566006
1,0.05449603790360234,0.6375,0.6210532655565769
1,0.05449604280224404,0.637,0.621053255994138
1,0.05449604787469498,0.6365,0.6210532460924133
1,0.054496053126899625,0.63625,0.6210532358397989
1,0.05449605312691173,0.636,0.6210532358397752
1,0.054496058565036504,0.63575,0.621053225224234
1,0.054496058565048605,0.6355,0.6210532252242104
1,0.05449606419543978,0.635,0.6210532142333538
1,0.054496070024726784,0.6345,0.6210532028542411
1,0.05449607605968364,0.63425,0.6210531910736489
1,0.05449607605969574,0.634,0.6210531910736253
1,0.05449608230734481,0.63375,0.6210531788778456
1,0.054496082307356905,0.6335,0.621053178877822
1,0.05449608877492753,0.633,0.6210531662527426
1,0.054496095469960176,0.6325,0.6210531531836442
1,0.054496102400168694,0.63225,0.6210531396554689
1,0.054496102400180796,0.632,0.6210531396554454
1,0.05449610957355707,0.63175,0.6210531256525926
1,0.05449610957356917,0.6315,0.6210531256525691
1,0.05449611699834267,0.631,0.6210531111589744
1,0.05449612468308539,0.6305,0.621053096157905
1,0.054496132636575226,0.63025,0.6210530806322259
1,0.05449613263658733,0.63,0.6210530806322022
1,0.05449614086791362,0.62975,0.6210530645641704
1,0.05449614086792572,0.6295,0.6210530645641468
1,0.054496149386449734,0.629,0.6210530479354885
1,0.05449615820191076,0.6285,0.6210530307271923
1,0.054496167324290495,0.62825,0.6210530129197733
1,0.05449616732430259,0.628,0.6210530129197498
1,0.05449617676393168,0.62775,0.621052994493042
1,0.054496176763943784,0.6275,0.6210529944930183
1,0.05449618653146357,0.627,0.6210529754262493
1,0.05449619663793327,0.6265,0.6210529556978309
1,0.0544962070946955,0.62625,0.6210529352856218
1,0.05449620709470759,0.626,0.6210529352855981
1,0.054496217913496195,0.62575,0.6210529141666931
1,0.05449621791350828,0.6255,0.6210529141666695
1,0.054496229106411276,0.625,0.6210528923174721
1,0.0544962406859793,0.62475,0.6210528697134828
1,0.054496240685979316,0.6245,0.6210528697134828
1,0.05449625266509259,0.62425,0.621052846329559
1,0.05449625266510468,0.624,0.6210528463295354
1,0.05449626505708202,0.62375,0.6210528221396779
1,0.05449626505709411,0.6235,0.6210528221396543
1,0.05449627787565738,0.623,0.6210527971170773
1,0.05449629113504141,0.6225,0.6210527712339937
1,0.05449630484986221,0.62225,0.6210527444618724
1,0.054496304849874305,0.622,0.6210527444618489
1,0.05449631903523987,0.62175,0.6210527167711982
1,0.05449631903525197,0.6215,0.6210527167711746
1,0.05449633370672812,0.621,0.6210526881316095
1,0.054496348880450025,0.6205,0.6210526585116332
1,0.05449636457299211,0.62025,0.6210526278788915
1,0.054496364573004205,0.62,0.6210526278788678
1,0.05449638080149261,0.61975,0.6210525961999298
1,0.054496380801504714,0.6195,0.6210525961999062
1,0.05449639758358488,0.619,0.6210525634403271
1,0.05449641493753478,0.6185,0.6210525295644275
1,0.0544964328821368,0.61825,0.621052494535543
1,0.0544964328821489,0.618,0.6210524945355195
1,0.05449645143680403,0.61775,0.6210524583157788
1,0.05449645143681613,0.6175,0.6210524583157552
1,0.054496470621513526,0.61725,0.6210524208661384
1,0.05449647062151354,0.617,0.6210524208661384
1,0.054496490456945774,0.6165,0.6210523821462528
1,0.0544965109643827,0.61625,0.6210523421145785
1,0.0544965109643948,0.616,0.6210523421145548
1,0.054496532165799805,0.61575,0.6210523007282185
1,0.054496532165811906,0.6155,0.6210523007281948
1,0.054496554083813695,0.615,0.6210522579430241
1,0.05449657674182369,0.6145,0.6210522137133189
1,0.054496600163912154,0.61425,0.6210521679920928
1,0.054496600163924255,0.614,0.6210521679920692
1,0.05449662437493888,0.61375,0.6210521207308188
1,0.05449662437495098,0.6135,0.6210521207307952
1,0.05449664940049102,0.613,0.6210520718795496
1,0.05449667526702721,0.6125,0.6210520213866367
1,0.05449670200178029,0.61225,0.6210519691989208
1,0.054496702001792394,0.612,0.6210519691988972
1,0.05449672963285436,0.61175,0.6210519152615411
1,0.05449672963286646,0.6115,0.6210519152615176
1,0.05449675818917732,0.611,0.6210518595180298
1,0.054496787700647684,0.6105,0.6210518019100234
1,0.05449681819804014,0.61025,0.6210517423774486
1,0.054496818198052244,0.61,0.621051742377425
1,0.05449684971310541,0.60975,0.6210516808583271
1,0.0544968497131175,0.6095,0.6210516808583034
1,0.054496882278525755,0.609,0.6210516172888616
1,0.05449691592806479,0.6085,0.6210515516031446
1,0.054496950696476094,0.60825,0.6210514837333357
1,0.054496950696488196,0.608,0.6210514837333122
1,0.054496986619606363,0.60775,0.6210514136094611
1,0.05449698661961846,0.6075,0.6210514136094375
1,0.05449702373435396,0.60725,0.6210513411594941
1,0.05449702373435397,0.607,0.6210513411594941
1,0.05449706207882228,0.6065,0.6210512663090554
1,0.05449710169223167,0.60625,0.6210511889815858
1,0.05449710169224376,0.606,0.6210511889815622
1,0.054497142615026,0.60575,0.6210511090981378
1,0.0544971426150381,0.6055,0.6210511090981142
1,0.05449718488883508,0.605,0.6210510265774486
1,0.05449722855663143,0.6045,0.6210509413356348
1,0.05449727366264611,0.60425,0.6210508532863561
1,0.05449727366265821,0.604,0.6210508532863325
1,0.05449732025247931,0.60375,0.6210507623405999
1,0.05449732025249141,0.6035,0.6210507623405763
1,0.05449736837306648,0.603,0.621050668406747
1,0.05449741807283934,0.6025,0.6210505713902577
1,0.05449746940164599,0.60225,0.6210504711938272
1,0.05449746940165809,0.602,0.6210504711938035
1,0.05449752241086549,0.60175,0.6210503677171627
1,0.05449752241087758,0.6015,0.6210503677171391
1,0.05449757715337875,0.601,0.6210502608570396
1,0.05449763368373386,0.6005,0.6210501505069792
1,0.05449769205807075,0.60025,0.6210500365573953
1,0.05449769205808286,0.6,0.6210500365573717
1,0.05449775233422869,0.59975,0.621049918895385
1,0.0544977523342408,0.5995,0.6210499188953613
1,0.05449781457178226,0.59925,0.6210497974046577
1,0.05449781457180647,0.599,0.6210497974046104
1,0.05449787883209078,0.5985,0.6210496719654395
1,0.05449794517834914,0.59825,0.6210495424543733
1,0.05449794517836125,0.598,0.6210495424543496
1,0.054498013675639924,0.59775,0.6210494087444173
1,0.05449801367565204,0.5975,0.6210494087443936
1,0.054498084390986905,0.59725,0.6210492707047407
1,0.05449808439101112,0.597,0.6210492707046935
1,0.05449815739341,0.5965,0.6210491282006165
1,0.05449823275398164,0.59625,0.6210489810933109
1,0.05449823275399374,0.596,0.6210489810932873
1,0.05449831054588479,0.59575,0.6210488292399708
1,0.054498310545896905,0.5955,0.6210488292399472
1,0.054498390844472236,0.59525,0.6210486724935078
1,0.05449839084449645,0.595,0.6210486724934605
1,0.054498473727327704,0.5945,0.6210485107024785
1,0.05449855927432841,0.59425,0.6210483437109632
1,0.0544985592743405,0.594,0.6210483437109395
1,0.054498647567709314,0.59375,0.6210481713584396
1,0.05449864756772143,0.5935,0.621048171358416
1,0.05449873869212924,0.59325,0.6210479934796549
1,0.05449873869215343,0.593,0.6210479934796076
1,0.05449883273473824,0.5925,0.621047809904493
1,0.054498929785247355,0.59225,0.6210476204578395
1,0.05449892978525944,0.592,0.6210476204578159
1,0.05449902993599971,0.59175,0.621047424959442
1,0.0544990299360118,0.5915,0.6210474249594184
1,0.054499133282043664,0.59125,0.6210472232237682
1,0.05449913328206785,0.591,0.621047223223721
1,0.054499239921207865,0.5905,0.6210470150598585
1,0.0544993499541782,0.59025,0.6210468002711769
1,0.05449934995419029,0.59,0.6210468002711532
1,0.05449946348457671,0.58975,0.6210465786554559
1,0.05449946348458882,0.5895,0.6210465786554322
1,0.05449958061904273,0.58925,0.6210463500045388
1,0.054499580619066935,0.589,0.6210463500044916
1,0.054499701467315774,0.5885,0.621046114104218
1,0.05449982614232091,0.58825,0.6210458707340676
1,0.05449982614233301,0.588,0.621045870734044
1,0.05449995476025624,0.58775,0.621045619667274
1,0.054499954760268324,0.5875,0.6210456196672505
1,0.05450008744068229,0.58725,0.62104536067046
1,0.05450008744070648,0.587,0.6210453606704128
1,0.054500224306614276,0.5865,0.6210450935035059
1,0.05450036548461615,0.58625,0.621044817919365
1,0.05450036548462826,0.586,0.6210448179193414
1,0.05450051110489743,0.58575,0.6210445336638756
1,0.05450051110490953,0.5855,0.621044533663852
1,0.05450066130141233,0.58525,0.6210442404755668
1,0.05450066130143654,0.585,0.6210442404755195
1,0.0545008162119615,0.58475,0.6210439380854601
1,0.054500816211961504,0.5845,0.6210439380854601
1,0.054500975978296,0.58425,0.621043626216867
1,0.0545009759783081,0.584,0.6210436262168434
1,0.05450114074622442,0.58375,0.6210433045851792
1,0.054501140746224426,0.5835,0.6210433045851792
1,0.054501310665734534,0.58325,0.6210429728976317
1,0.054501310665746636,0.583,0.621042972897608
1,0.054501485891045004,0.58275,0.6210426308532018
1,0.054501485891045025,0.5825,0.6210426308532017
1,0.054501666580841546,0.58225,0.6210422781421481
1,0.05450166658084156,0.582,0.6210422781421481
1,0.054501852898273924,0.58175,0.6210419144460166
1,0.05450185289828604,0.5815,0.621041914445993
1,0.05450204501114957,0.58125,0.621041539437263
1,0.05450204501116166,0.581,0.6210415394372394
1,0.05450224309198486,0.58075,0.6210411527791518
1,0.05450224309198488,0.5805,0.6210411527791517
1,0.05450244731825327,0.58025,0.6210407541252733
1,0.05450244731825329,0.58,0.6210407541252733
1,0.05450265787239446,0.57975,0.6210403431195247
1,0.054502657872406574,0.5795,0.6210403431195011
1,0.0545028749420204,0.57925,0.6210399193957089
1,0.05450287494203247,0.579,0.6210399193956854
1,0.05450309871997921,0.57875,0.6210394825774093
1,0.05450309871997922,0.5785,0.6210394825774093
1,0.054503329404616906,0.57825,0.6210390322774791
1,0.05450332940461693,0.578,0.6210390322774791
1,0.054503567199799076,0.57775,0.6210385680979995
1,0.05450356719981115,0.5775,0.621038568097976
1,0.05450381231513089,0.57725,0.6210380896298499
1,0.05450381231514303,0.577,0.6210380896298262
1,0.054504064966035465,0.57675,0.621037596452555
1,0.054504064966035486,0.5765,0.621037596452555
1,0.05450432537402852,0.57625,0.6210370881337495
1,0.05450432537402854,0.576,0.6210370881337495
1,0.05450459376675602,0.57575,0.6210365642291041
1,0.05450459376676813,0.5755,0.6210365642290805
1,0.05450487037822827,0.57525,0.6210360242818689
1,0.054504870378240346,0.575,0.6210360242818453
1,0.05450515544891316,0.57475,0.6210354678226916
1,0.054505155448913184,0.5745,0.6210354678226916
1,0.05450544922602756,0.57425,0.6210348943690489
1,0.05450544922602758,0.574,0.6210348943690489
1,0.05450575196358928,0.57375,0.6210343034251453
1,0.05450575196360142,0.5735,0.6210343034251216
1,0.05450606392266845,0.57325,0.6210336944814223
1,0.05450606392268052,0.573,0.6210336944813987
1,0.054506385371497386,0.57275,0.6210330670143445
1,0.05450638537149741,0.5725,0.6210330670143444
1,0.054506716585777694,0.57225,0.6210324204858002
1,0.054506716585777715,0.572,0.6210324204858001
1,0.05450705784875091,0.57175,0.6210317543429639
1,0.05450705784876296,0.5715,0.6210317543429403
1,0.05450740945146689,0.57125,0.6210310680177724
1,0.05450740945147901,0.571,0.6210310680177488
1,0.05450777169291132,0.57075,0.6210303609266764
1,0.05450777169291134,0.5705,0.6210303609266764
1,0.05450814488033204,0.57025,0.6210296324700036
1,0.054508144880332086,0.57,0.6210296324700036
1,0.05450852932932809,0.56975,0.6210288820317854
1,0.054508529329340145,0.5695,0.621028882031762
1,0.054508925364136915,0.56925,0.6210281089791965
1,0.05450892536414907,0.569,0.6210281089791727
1,0.05450933331778214,0.56875,0.6210273126622664
1,0.054509333317782196,0.5685,0.6210273126622663
1,0.05450975353241942,0.56825,0.6210264924132055
1,0.05450975353241947,0.568,0.6210264924132054
1,0.05451018635944611,0.56775,0.6210256475461906
1,0.054510186359458146,0.5675,0.6210256475461671
1,0.05451063215980928,0.56725,0.6210247773567643
1,0.054510632159821444,0.567,0.6210247773567407
1,0.05451109130417476,0.56675,0.6210238811215059
1,0.05451109130417482,0.5665,0.6210238811215057
1,0.054511564173294724,0.56625,0.6210229580973132
1,0.05451156417329476,0.566,0.6210229580973131
1,0.05451205115813932,0.56575,0.6210220075211476
1,0.054512051158151456,0.5655,0.6210220075211239
1,0.05451255266022783,0.56525,0.6210210286093866
1,0.05451255266023988,0.565,0.621021028609363
1,0.054513069091820125,0.56475,0.6210200205574515
1,0.054513069091820174,0.5645,0.6210200205574515
1,0.05451360087630834,0.56425,0.6210189825390438
1,0.05451360087630837,0.564,0.6210189825390436
1,0.054514148448372386,0.56375,0.6210179137058404
1,0.054514148448384515,0.5635,0.6210179137058167
1,0.05451471225433524,0.56325,0.6210168131868031
1,0.05451471225434728,0.563,0.6210168131867796
1,0.054515292752379665,0.56275,0.6210156800877544
1,0.054515292752379714,0.5625,0.6210156800877544
1,0.05451589041296603,0.56225,0.6210145134905636
1,0.054515890412966034,0.562,0.6210145134905636
1,0.054516505719012356,0.56175,0.6210133124527953
1,0.054516505719024465,0.5615,0.6210133124527717
1,0.05451713916627763,0.56125,0.6210120760069627
1,0.0545171391662897,0.561,0.6210120760069392
1,0.05451779126360507,0.56075,0.6210108031600532
1,0.0545177912636051,0.5605,0.6210108031600531
