u_seuil,x_normalise,R_empirique,Utilise_pour_fit,R_weibull,R_logistique,R_gompertz,R_exponentielle_stabilisee
0.9951081792684703,0.1485943775100379,0.9220319634703197,True,0.9285208880893457,0.8835600209446621,0.8925178262068056,0.9226291197186979
0.9951312538945624,0.15261044176705865,0.9179223744292238,True,0.9249686066264966,0.8811734537114932,0.8891404330055513,0.9148771882494656
0.9951543285206546,0.15662650602409872,0.915068493150685,True,0.9213462497662994,0.8787446840178198,0.885737168081845,0.9071903885218893
0.9951774031467466,0.16064257028111945,0.9115296803652968,True,0.9176549870075281,0.8762732416493859,0.8823079837558344,0.8995681732990356
0.9952004777728388,0.16465863453815952,0.9090182648401827,True,0.9138959923787157,0.8737586626808197,0.8788528360135553,0.8920099999417106
0.9952235523989309,0.16867469879518027,0.9057077625570776,True,0.9100704443464347,0.8712004900547292,0.875371684600484,0.8845153303701212
0.995246627025023,0.172690763052201,0.9014840182648401,True,0.9061795256964335,0.8685982741759636,0.8718644931158451,0.8770836310253128
0.9952697016511152,0.17670682730924106,0.8972602739726028,True,0.9022244233908739,0.8659515735210683,0.8683312291080685,0.8697143728312953
0.9952927762772072,0.1807228915662618,0.8931506849315068,True,0.8982063284039891,0.8632599552625047,0.8647718641712123,0.8624070311574816
0.9953158509032994,0.18473895582330185,0.8888127853881278,True,0.8941264355381809,0.8605229959071312,0.8611863740421551,0.8551610857810912
0.9953389255293915,0.1887550200803226,0.884703196347032,True,0.8899859432230304,0.8577402819488544,0.8575747386989626,0.8479760208503957
0.9953620001554836,0.19277108433734336,0.8787671232876713,True,0.8857860532984257,0.8549114105345816,0.8539369424598859,0.8408513248477497
0.9953850747815758,0.1967871485943834,0.8744292237442922,True,0.8815279707839063,0.8520359901432805,0.8502729740833993,0.833786490553281
0.9954081494076679,0.20080321285140415,0.8688356164383562,True,0.877212903635491,0.8491136412774257,0.8465828268690723,0.8267810150088809
0.9954312240337599,0.2048192771084249,0.8639269406392694,True,0.8728420624911223,0.8461439971660646,0.8428664987590909,0.8198343994821943
0.9954542986598521,0.20883534136546494,0.8581050228310503,True,0.8684166604063018,0.8431267044790407,0.8391239924407088,0.8129461494312167
0.9954773732859442,0.2128514056224857,0.8534246575342466,True,0.8639379125808367,0.8400614240514913,0.8353553154494403,0.8061157744691861
0.9955004479120364,0.21686746987952576,0.8471461187214612,True,0.859407036077486,0.8369478316176352,0.831560480272777,0.7993427883294386
0.9955235225381285,0.2208835341365465,0.8418949771689498,True,0.8548252495339677,0.8337856185533243,0.8277395044548416,0.7926267088310545
0.9955465971642206,0.22489959839356724,0.8366438356164384,True,0.8501937728685345,0.8305744926259576,0.8238924107013973,0.7859670578443018
0.9955696717903127,0.2289156626506073,0.8317351598173516,True,0.8455138269804425,0.8273141787510978,0.8200192269856232,0.7793633612566957
0.9955927464164048,0.23293172690762803,0.825,True,0.840786633445831,0.8240044197545601,0.8161199866544362,0.7728151489393407
0.995615821042497,0.2369477911646681,0.8175799086757991,True,0.8360134142094565,0.8206449771386467,0.8121947285351214,0.7663219547132386
0.9956388956685891,0.24096385542168886,0.8124429223744293,True,0.8311953912734762,0.8172356318517033,0.8082434970426948,0.7598833163163535
0.9956619702946812,0.24497991967870958,0.8051369863013699,True,0.8263337863831844,0.8137761850592229,0.8042663422873838,0.753498775370482
0.9956850449207734,0.24899598393574965,0.7977168949771689,True,0.8214298207108176,0.8102664589155429,0.8002633201826442,0.7471678773487165
0.9957081195468654,0.2530120481927704,0.7918949771689497,True,0.8164847145377155,0.8067062973345591,0.7962344925534757,0.7408901715431758
0.9957311941729575,0.2570281124497911,0.7855022831050228,True,0.8114996869351,0.803095566757809,0.7921799272448018,0.7346652110327364
0.9957542687990497,0.26104417670683117,0.7795662100456621,True,0.8064759554443461,0.7994341569186837,0.788099698230204,0.7284925526513072
0.9957773434251418,0.26506024096385195,0.7738584474885845,True,0.8014147357569611,0.7957219816010126,0.7839938857207783,0.7223717569563688
0.995800418051234,0.269076305220892,0.7681506849315068,True,0.796317241394421,0.7919589793901718,0.7798625762738521,0.7163023881974804
0.9958234926773261,0.2730923694779127,0.761986301369863,True,0.7911846833888498,0.7881451144154373,0.7757058629019891,0.7102840142854936
0.9958465673034181,0.2771084337349335,0.755593607305936,True,0.7860182699641642,0.7842803770812726,0.771523845181621,0.7043162067615872
0.9958696419295103,0.28112449799197353,0.7494292237442922,True,0.7808192062186285,0.7803647847861742,0.7673166293617332,0.6983985407668521
0.9958927165556024,0.28514056224899426,0.742579908675799,True,0.7755886938088958,0.7763983826270288,0.7630843284723322,0.69253059501213
0.9959157911816945,0.28915662650601504,0.7361872146118722,True,0.7703279306356071,0.7723812440868928,0.7588270624324382,0.6867119517478489
0.9959388658077867,0.2931726907630551,0.7304794520547945,True,0.7650381105312818,0.7683134717045859,0.7545449581578878,0.6809421967343712
0.9959619404338788,0.2971887550200758,0.7239726027397261,True,0.759720422950548,0.7641951977239483,0.7502381496686868,0.6752209192125835
0.995985015059971,0.3012048192771159,0.717351598173516,True,0.7543760526627094,0.7600265847205516,0.7459067781956216,0.6695477118744616
0.996008089686063,0.3052208835341366,0.7124429223744292,True,0.7490061794475307,0.7558078262043245,0.7415509922865624,0.6639221708342931
0.9960311643121551,0.30923694779115735,0.70662100456621,True,0.7436119777937032,0.7515391471954498,0.7371709479117442,0.6583438955997324
0.9960542389382473,0.31325301204819744,0.7009132420091324,True,0.7381946166008516,0.7472208047719734,0.7327668085684585,0.6528124890433721
0.9960773135643394,0.31726907630521817,0.6960045662100457,True,0.7327552588850317,0.7428530885868715,0.7283387453848535,0.6473275573745493
0.9961003881904316,0.3212851405622582,0.6907534246575342,True,0.7272950614876572,0.7384363213523036,0.7238869372225322,0.6418887101111256
0.9961234628165236,0.325301204819279,0.6864155251141553,True,0.721815174788692,0.7339708592895355,0.7194115707783818,0.6364955600518987
0.9961465374426157,0.3293172690762997,0.6804794520547945,True,0.7163167424235019,0.7294570925418715,0.7149128406848938,0.6311477232488533
0.9961696120687079,0.33333333333333975,0.6760273972602739,True,0.7108009010041888,0.7248954455491308,0.7103909496094021,0.6258448189799068
0.9961926866948,0.33734939759036053,0.6713470319634703,True,0.7052687798453072,0.7202863773814954,0.7058461083519215,0.6205864697218807
0.9962157613208921,0.34136546184738126,0.6668949771689497,True,0.6997215006938705,0.7156303820306126,0.7012785359412796,0.6153723011234696
0.9962388359469843,0.3453815261044213,0.6621004566210046,True,0.6941601774642703,0.7109279886564762,0.6966884597298176,0.6102019419786702
0.9962619105730763,0.3493975903614421,0.657648401826484,True,0.6885859159780049,0.706179761788094,0.6920761154863538,0.6050750242004266
0.9962849851991685,0.3534136546184821,0.6528538812785388,True,0.6829998137080765,0.7013863014759734,0.687441747487068,0.5999911827942521
0.9963080598252606,0.35742971887550284,0.647945205479452,True,0.6774029595288446,0.696548243395335,0.6827856086047372,0.5949500558324423
0.9963311344513527,0.3614457831325236,0.6441780821917809,True,0.6717964334706465,0.6916662588978062,0.6781079603955361,0.5899512844281373
0.9963542090774449,0.36546184738956367,0.6390410958904109,True,0.6661813064799624,0.6867410550106885,0.6734090731838297,0.584994512709845
0.996377283703537,0.3694779116465844,0.6349315068493151,True,0.6605586401849524,0.6817733743822088,0.6686892261446097,0.5800793877961786
0.996400358329629,0.37349397590360517,0.6302511415525114,True,0.6549294866662206,0.6767639951712823,0.6639487073832354,0.5752055597705888
0.9964234329557212,0.3775100401606452,0.6256849315068493,True,0.6492948882333749,0.6717137308810788,0.6591878140127545,0.5703726816565272
0.9964465075818133,0.38152610441766593,0.6218036529680365,True,0.6436558772072211,0.6666234301351812,0.6544068522284622,0.5655804093928123
0.9964695822079055,0.38554216867470603,0.6176940639269406,True,0.6380134757073956,0.6614939763952236,0.6496061373793314,0.5608284018089729
0.9964926568339976,0.38955823293172676,0.6134703196347032,True,0.6323686954461829,0.6563262876198974,0.6447859940367436,0.5561163206011439
0.9965157314600896,0.3935742971887475,0.6089041095890411,True,0.6267225375277655,0.6511213158640222,0.6399467560596871,0.5514438303078221
0.9965388060861818,0.3975903614457876,0.6047945205479452,True,0.6210759922536444,0.6458800468178828,0.6350887666568519,0.5468105982860526
0.9965618807122739,0.4016064257028083,0.601027397260274,True,0.6154300389340099,0.6406034992863464,0.6302123784452445,0.542216294687814
0.9965849553383661,0.40562248995984834,0.5963470319634703,True,0.6097856457048375,0.6352927246074203,0.6253179535049338,0.5376605924363799
0.9966080299644582,0.4096385542168691,0.5921232876712329,True,0.6041437693514297,0.6299488060109856,0.6204058634303612,0.533143167203211
0.9966311045905503,0.41365461847388985,0.5884703196347032,True,0.5985053551376264,0.6245728579172151,0.6154764893773581,0.5286636973847113
0.9966541792166425,0.4176706827309299,0.583675799086758,True,0.5928713366413925,0.6191660251757702,0.6105302221062979,0.5242218640793997
0.9966772538427345,0.42168674698795067,0.5802511415525115,True,0.5872426355965401,0.6137294822461627,0.6055674620209917,0.5198173510652693
0.9967003284688266,0.4257028112449714,0.5755707762557077,True,0.5816201617403614,0.6082644323198708,0.6005886192029509,0.5154498447771474
0.9967234030949188,0.42971887550201143,0.5715753424657535,True,0.5760048126676792,0.6027721063856861,0.5955941134412838,0.5111190342844368
0.9967464777210109,0.4337349397590322,0.5675799086757991,True,0.570397473691083,0.5972537622392629,0.590584374257847,0.5068246112690423
0.9967695523471031,0.43775100401607225,0.5633561643835616,True,0.5647990177070894,0.5917106834379803,0.5855598409272492,0.502566270003275
0.9967926269731952,0.441767068273093,0.5601598173515981,True,0.559210305068906,0.5861441782033506,0.5805209624921387,0.49834370732825245
0.9968157015992872,0.44578313253011376,0.5552511415525114,True,0.5536321834649894,0.5805555782719234,0.5754681977728869,0.4941566226321727
0.9968387762253794,0.4497991967871538,0.5514840182648402,True,0.5480654878040679,0.5749462376972757,0.5704020153721033,0.4900047178289748
0.9968618508514715,0.4538152610441745,0.5478310502283105,True,0.5425110401063485,0.5693175316049223,0.5653228936735707,0.4858876973371776
0.9968849254775636,0.45783132530119525,0.5432648401826484,True,0.5369696494006588,0.5636708549021654,0.560231320835214,0.481805268058716
0.9969080001036558,0.46184738955823534,0.539269406392694,True,0.5314421116279866,0.5580076209457968,0.555127794776368,0.47775713935813596
0.9969310747297478,0.46586345381525607,0.5361872146118721,True,0.5259292095511581,0.5523292601699902,0.5500128231589606,0.47374302304196125
0.99695414935584,0.46987951807229617,0.5315068493150685,True,0.5204317126703656,0.5466372186768359,0.5448869233621908,0.46976263333804047
0.9969772239819321,0.4738955823293169,0.5277397260273973,True,0.514950377145181,0.5409329567930621,0.5397506224511512,0.4658156868753569
0.9970002986080242,0.4779116465863376,0.5235159817351598,True,0.5094859457222294,0.5352179475951138,0.5346044571384836,0.4619019026637204
0.9970233732341164,0.4819277108433777,0.5202054794520548,True,0.5040391476691528,0.5294936754063785,0.5294489737395189,0.45802100207382135
0.9970464478602085,0.48594377510039843,0.5156392694063927,True,0.49861069871455777,0.5237616342695008,0.5242847281204888,0.45417270881745
0.9970695224863007,0.4899598393574385,0.5116438356164383,True,0.49320130099364856,0.5180233263968129,0.5191122856393906,0.4503567489276962
0.9970925971123927,0.49397590361445926,0.507648401826484,True,0.48781164300015595,0.512280260602963,0.5139322210799673,0.4465728507395942
0.9971156717384848,0.49799196787148,0.5042237442922375,True,0.48244239954373075,0.5065339507223707,0.5087451185778914,0.44282074487065254
0.997138746364577,0.5020080321285201,0.5002283105022831,True,0.47709423171340537,0.5007859140157154,0.503551571539615,0.4391001642017324
0.9971618209906691,0.5060240963855408,0.4960045662100457,True,0.47176778684680887,0.49503766956873957,0.49835218255348046,0.43541084385808415
0.9971848956167612,0.5100401606425615,0.4917808219178082,True,0.4664636985048506,0.48929073668670653,0.4931475632927103,0.43175252119038265
0.9972079702428533,0.5140562248996016,0.48835616438356166,True,0.4611825864522776,0.4835466332886144,0.4879383344105763,0.4281249357560831
0.9972310448689454,0.5180722891566223,0.483675799086758,True,0.455925056643813,0.4778068743045213,0.48272512542737017,0.42452782930093186
0.9972541194950376,0.5220883534136623,0.4800228310502283,True,0.4506917012155589,0.47207297007930105,0.477508574608785,0.4209609457404586
0.9972771941211297,0.5261044176706832,0.47614155251141554,True,0.4454830984822339,0.46634642478708793,0.47228932883618896,0.41742403114188387
