time,energy,kinetic,potential,energy_rel_error,momentum_x,momentum_y,momentum_norm,angular_momentum_z,angular_rel_error
22.27,-1.8744562205340585,1.3009492331787311,-3.1754054537127896,2.2092699551416391e-07,-2.020605904817785e-14,-5.828670879282072e-16,2.0214464036937507e-14,-0.8365333331747027,1.8962862307923975e-10
22.28,-1.8744562203470785,1.3009294038747312,-3.1753856242218097,2.2082724390283808e-07,-1.9984014443252818e-14,-6.38378239159465e-16,1.999420816247469e-14,-0.8365333332124991,1.4444640362155067e-10
22.29,-1.874456220312346,1.3026615093122005,-3.1771177296245465,2.208087145573992e-07,-2.020605904817785e-14,-8.881784197001252e-16,2.0225570033096e-14,-0.836533333221656,1.3350016024112746e-10
22.3,-1.8744562210650997,1.3061764128400262,-3.180632633905126,2.2121029971860936e-07,-2.042810365310288e-14,-9.43689570931383e-16,2.044988921408133e-14,-0.836533333075993,3.07627157198005e-10
22.31,-1.8744562206195294,1.3115142853746329,-3.1859705059941623,2.209725932622396e-07,-2.020605904817785e-14,-8.326672684688674e-16,2.022320837647749e-14,-0.8365333331581971,2.0935954595714827e-10
22.32,-1.874456220431902,1.3187250009998164,-3.1931812214317183,2.208724962268895e-07,-2.0095036745715333e-14,-8.326672684688674e-16,2.0112280740672572e-14,-0.8365333331930176,1.6773480914710154e-10
22.330000000000002,-1.8744562200733543,1.3278686323641689,-3.202324852437523,2.206812153042887e-07,-1.9984014443252818e-14,-6.661338147750939e-16,1.999511359125834e-14,-0.8365333332639033,8.299731107465343e-11
22.34,-1.8744562190901937,1.3390160466229852,-3.213472265713179,2.201567107197438e-07,-2.0095036745715333e-14,-6.661338147750939e-16,2.0106074606218795e-14,-0.8365333334582696,1.4935003611045532e-10
22.35,-1.8744562210487228,1.3522496077909554,-3.226705828839678,2.212015628362672e-07,-2.020605904817785e-14,-8.881784197001252e-16,2.0225570033096e-14,-0.8365333330851894,2.9663366651959404e-10
22.36,-1.8744562228366022,1.367663996103017,-3.242120218939619,2.221553753475912e-07,-2.020605904817785e-14,-8.881784197001252e-16,2.0225570033096e-14,-0.836533332745204,7.030554546784254e-10
22.37,-1.8744562205560358,1.3853671399579073,-3.259823360513943,2.2093872014847456e-07,-2.020605904817785e-14,-8.881784197001252e-16,2.0225570033096e-14,-0.8365333331681624,1.9744698915917296e-10
22.38,-1.8744562205221902,1.4054812681240243,-3.2799374886462145,2.209206639249674e-07,-1.9984014443252818e-14,-7.771561172376096e-16,1.9999120103111962e-14,-0.8365333331742715,1.9014409640897088e-10
22.39,-1.8744562204134505,1.428144088535396,-3.3026003089488465,2.2086265258986328e-07,-1.9761969838327786e-14,-5.551115123125783e-16,1.976976481099558e-14,-0.8365333331949381,1.6543906824656367e-10
22.400000000000002,-1.8744562208439055,1.4535100774379137,-3.3279662982818192,2.2109229524321388e-07,-1.9984014443252818e-14,-8.881784197001252e-16,2.0003742004269058e-14,-0.8365333331144205,2.6169057357806265e-10
22.41,-1.8744562205432942,1.4817518748180403,-3.3562080953613345,2.2093192266329468e-07,-2.020605904817785e-14,-9.992007221626409e-16,2.0230749475529084e-14,-0.8365333331700652,1.9517235028217455e-10
22.42,-1.874456220452494,1.5130617561568402,-3.387517976609334,2.2088348180067635e-07,-2.0095036745715333e-14,-8.881784197001252e-16,2.0114655421281035e-14,-0.836533333186253,1.7582126382797626e-10
22.43,-1.8744562204852089,1.5476531386649361,-3.422109359150145,2.209009348351809e-07,-2.0095036745715333e-14,-1.1102230246251565e-15,2.012568252199307e-14,-0.8365333331800346,1.8325475023329045e-10
22.44,-1.8744562208593065,1.5857620471945626,-3.460218268053869,2.2110051150189809e-07,-2.020605904817785e-14,-9.992007221626409e-16,2.0230749475529084e-14,-0.8365333331119983,2.6458606318536024e-10
22.45,-1.8744562205601858,1.6276484256435901,-3.502104646203776,2.2094093413167534e-07,-2.0317081350640365e-14,-8.881784197001252e-16,2.033648582016469e-14,-0.8365333331669484,1.9889811824961583e-10
22.46,-1.8744562205247637,1.673597115818485,-3.5480533363432487,2.2092203685515988e-07,-2.0594637106796654e-14,-9.992007221626409e-16,2.061886222961432e-14,-0.8365333331734469,1.911297865273831e-10
22.47,-1.8744562206048563,1.7239182378759172,-3.5983744584807735,2.209647653094373e-07,-2.042810365310288e-14,-9.992007221626409e-16,2.0452526028466156e-14,-0.8365333331588378,2.0859363540465643e-10
22.48,-1.8744562205573714,1.7789465759259167,-3.653402796483288,2.2093943267436822e-07,-2.042810365310288e-14,-8.881784197001252e-16,2.044740276336181e-14,-0.836533333167716,1.9798051201847243e-10
22.490000000000002,-1.8744562206011492,1.8390393894646548,-3.713495610065804,2.2096278765028603e-07,-2.0483614804334138e-14,-9.992007221626409e-16,2.050797107310977e-14,-0.8365333331593757,2.0795062091378432e-10
22.5,-1.8744562205622928,1.9045718118761372,-3.77902803243843,2.2094205818125226e-07,-2.065708715193182e-14,-9.992007221626409e-16,2.0681239123555362e-14,-0.8365333331667322,1.9915665121725648e-10
22.51,-1.8744562205970974,1.9759286400256406,-3.850384860622738,2.2096062602559644e-07,-2.1038726316646716e-14,-8.881784197001252e-16,2.1057465800328017e-14,-0.8365333331602074,2.0695643689910463e-10
22.52,-1.874456220563279,2.0534908322412218,-3.927947052804501,2.2094258437244422e-07,-2.0566881531181025e-14,-7.771561172376096e-16,2.0581559405161576e-14,-0.8365333331664713,1.9946853647082706e-10
22.53,-1.8744562205806377,2.1376143990767487,-4.012070619657386,2.209518449583568e-07,-2.0761170560490427e-14,-5.551115123125783e-16,2.0768590511464094e-14,-0.8365333331649416,2.0129711307665493e-10
22.54,-1.8744562205697402,2.228598580299121,-4.103054800868861,2.2094603126828033e-07,-2.0594637106796654e-14,-7.771561172376096e-16,2.0609295213354712e-14,-0.836533333166448,1.9949640706795463e-10
22.55,-1.8744562206613296,2.3266393099569846,-4.201095530618314,2.2099489313123554e-07,-2.042810365310288e-14,-8.881784197001252e-16,2.044740276336181e-14,-0.8365333331665381,1.9938864075906132e-10
22.56,-1.8744562205678363,2.4317631350655695,-4.306219355633406,2.2094501560792915e-07,-2.0650148258027912e-14,-6.661338147750939e-16,2.0660889558238292e-14,-0.8365333331658776,2.0017817496054701e-10
22.57,-1.8744562206537534,2.54373635175636,-4.418192572410113,2.2099085133846874e-07,-2.0317081350640365e-14,-5.551115123125783e-16,2.032466342647869e-14,-0.8365333331629815,2.0364023399230968e-10
22.580000000000002,-1.8744562205725979,2.6619449294931528,-4.536401150065751,2.2094755582493066e-07,-2.0539125955565396e-14,-6.661338147750939e-16,2.0549925286427855e-14,-0.8365333331653991,2.007501857873084e-10
22.59,-1.8744562204132027,2.7852440797124762,-4.659700300125679,2.2086252039054536e-07,-2.0095036745715333e-14,-7.771561172376096e-16,2.0110059011405443e-14,-0.836533333182695,1.8007458238390393e-10
22.6,-1.8744562207026867,2.911784080405768,-4.786240301108455,2.2101695667618195e-07,-2.020605904817785e-14,-7.771561172376096e-16,2.0220998835097385e-14,-0.8365333331531739,2.1536433246685082e-10
22.61,-1.8744562205690234,3.038833342928917,-4.9132895634979405,2.2094564888530697e-07,-2.020605904817785e-14,-8.326672684688674e-16,2.022320837647749e-14,-0.836533333167139,1.9867037565594473e-10
22.62,-1.8744562206737658,3.1626417854130295,-5.037098006086795,2.210015277364314e-07,-2.042810365310288e-14,-6.661338147750939e-16,2.0438961644885536e-14,-0.8365333331580123,2.0958051997723126e-10
22.63,-1.8744562207105848,3.2784142038159243,-5.152870424526509,2.2102117023329552e-07,-2.020605904817785e-14,-5.412337245047638e-16,2.0213306414414026e-14,-0.8365333331522165,2.1650888498889027e-10
22.64,-1.8744562181659665,3.380482704925294,-5.25493892309126,2.1966364647352285e-07,-2.042810365310288e-14,-8.049116928532385e-16,2.044395513826048e-14,-0.8365333334449037,1.3337222092859894e-10
22.650000000000002,-1.8744562214973577,3.4627570164167993,-5.337213237914157,2.214409042523019e-07,-2.020605904817785e-14,-8.881784197001252e-16,2.0225570033096e-14,-0.836533333067367,3.179387472666943e-10
22.66,-1.8744562197563908,3.519466620397163,-5.393922840153554,2.2051211899088422e-07,-1.9761969838327786e-14,-7.771561172376096e-16,1.9777245094338518e-14,-0.8365333333329539,4.536271475337247e-13
22.67,-1.8744562212889901,3.5460858184168504,-5.420542039705841,2.2132974263156545e-07,-1.9984014443252818e-14,-4.440892098500626e-16,1.9988948158781205e-14,-0.8365333331292462,2.4396779358176114e-10
22.68,-1.8744562212119105,3.540198930173424,-5.414655151385334,2.212886215361993e-07,-1.9984014443252818e-14,-8.881784197001252e-16,2.0003742004269058e-14,-0.8365333331315989,2.4115525218020036e-10
22.69,-1.874456221203499,3.5020096637019615,-5.3764658849054605,2.2128413410379626e-07,-1.9984014443252818e-14,-1.1102230246251565e-15,2.0014830212433605e-14,-0.8365333331341231,2.381377955311873e-10
22.7,-1.8744562212558704,3.4342963086453024,-5.308752529901173,2.2131207364781664e-07,-1.9984014443252818e-14,-8.881784197001252e-16,2.0003742004269058e-14,-0.8365333331362224,2.3562838005267126e-10
22.71,-1.8744562212210534,3.3418309917683713,-5.216287212989425,2.2129349916981494e-07,-1.965094753586527e-14,-1.3322676295501878e-15,1.969605737435989e-14,-0.8365333331331957,2.392465144283484e-10
22.72,-1.8744562212532587,3.2304862950214286,-5.104942516274687,2.213106803428189e-07,-1.9984014443252818e-14,-1.1102230246251565e-15,2.0014830212433605e-14,-0.8365333331203324,2.546233864492824e-10
22.73,-1.874456219957609,3.106325900138833,-4.980782120096442,2.20619466495457e-07,-1.942890293094024e-14,-1.1102230246251565e-15,1.9460597736562617e-14,-0.836533333346779,1.6073106080606885e-11
22.740000000000002,-1.8744562216348823,2.974904064990562,-4.849360286625444,2.2151427203075642e-07,-1.942890293094024e-14,-1.3322676295501878e-15,1.9474527109448525e-14,-0.8365333330629288,3.232442472227529e-10
22.75,-1.8744562207667155,2.8408612716940267,-4.715317492460742,2.2105111527413716e-07,-1.9817480989559044e-14,-1.3322676295501878e-15,1.986221261109349e-14,-0.8365333331818818,1.8104660263801074e-10
22.76,-1.8744562210829439,2.7077880402659456,-4.582244261348889,2.2121981937254012e-07,-1.9567680809018384e-14,-1.1102230246251565e-15,1.959915119100912e-14,-0.8365333331390017,2.323059394408049e-10
22.77,-1.8744562210124363,2.5782735655207913,-4.452729786533228,2.211822044020952e-07,-1.9748092050519972e-14,-1.3322676295501878e-15,1.979298048987462e-14,-0.8365333331443595,2.259011435037569e-10
22.78,-1.8744562209535336,2.4540519451271856,-4.328508166080719,2.2115078052945694e-07,-1.970645868709653e-14,-1.1102230246251565e-15,1.973770779879594e-14,-0.8365333331518252,2.16976580152117e-10
22.79,-1.8744562210252615,2.3361804360012792,-4.210636657026541,2.211890465460052e-07,-1.965094753586527e-14,-1.3322676295501878e-15,1.969605737435989e-14,-0.8365333331436128,2.2679379891461467e-10
22.8,-1.874456221004798,2.2252105571907554,-4.099666778195553,2.2117812944104075e-07,-1.9872992140790302e-14,-1.1102230246251565e-15,1.990397979782739e-14,-0.8365333331450496,2.2507617382878043e-10
22.81,-1.874456220998622,2.1213337777102406,-3.9957899987088625,2.2117483464549517e-07,-1.9984014443252818e-14,-1.5543122344752192e-15,2.004436878004335e-14,-0.8365333331453344,2.2473575439243636e-10
22.82,-1.874456221005016,2.02449674794392,-3.898952968948936,2.211782457669639e-07,-1.9872992140790302e-14,-1.7763568394002505e-15,1.9952224443625257e-14,-0.8365333331450615,2.250619730959583e-10
22.830000000000002,-1.8744562210047102,1.9344879338310286,-3.808944154835739,2.2117808265006354e-07,-1.965094753586527e-14,-1.5543122344752192e-15,1.971232166893511e-14,-0.8365333331450766,2.2504392356638993e-10
22.84,-1.8744562210043774,1.8510003169118554,-3.7254565379162328,2.2117790508126643e-07,-2.0095036745715333e-14,-1.3322676295501878e-15,2.013915188999767e-14,-0.836533333145089,2.250290592479219e-10
22.85,-1.8744562210074216,1.7736753691520146,-3.648131590159436,2.211795291427797e-07,-2.0095036745715333e-14,-1.3322676295501878e-15,2.013915188999767e-14,-0.8365333331444433,2.258009420712268e-10
22.86,-1.8744562210026134,1.7021330110422412,-3.5765892320448547,2.2117696404956246e-07,-2.0095036745715333e-14,-1.5543122344752192e-15,2.015505862888741e-14,-0.8365333331454312,2.246200250557923e-10
22.87,-1.8744562210200757,1.6359914027670241,-3.5104476237871,2.211862799554405e-07,-2.0095036745715333e-14,-1.3322676295501878e-15,2.013915188999767e-14,-0.8365333331418583,2.2889112770702997e-10
22.88,-1.8744562210010776,1.5748795365176338,-3.4493357575187114,2.2117614467439926e-07,-2.0095036745715333e-14,-1.3322676295501878e-15,2.013915188999767e-14,-0.8365333331455014,2.2453614783015119e-10
22.89,-1.8744562210031877,1.5184448347678692,-3.392901055771057,2.2117727038239056e-07,-1.9761969838327786e-14,-1.4432899320127035e-15,1.9814604152463567e-14,-0.8365333331455013,2.2453628054728038e-10
22.900000000000002,-1.8744562210020939,1.4663573490042627,-3.3408135700063566,2.2117668685744422e-07,-1.9984014443252818e-14,-1.4432899320127035e-15,2.00360654594655e-14,-0.8365333331454301,2.2462135222708408e-10
22.91,-1.874456220970561,1.4183116918802094,-3.2927679128507705,2.2115986449423776e-07,-1.9984014443252818e-14,-1.6653345369377348e-15,2.0053283331865004e-14,-0.8365333331510385,2.1791701372947917e-10
22.92,-1.874456221051263,1.3740274944991775,-3.2484837155504405,2.2120291799773415e-07,-1.9984014443252818e-14,-1.7763568394002505e-15,2.0062808300161304e-14,-0.8365333331361271,2.3574225134950686e-10
22.93,-1.8744562210000673,1.3332489356145534,-3.2077051566146206,2.2117560568972492e-07,-1.9984014443252818e-14,-1.4432899320127035e-15,2.00360654594655e-14,-0.8365333331457663,2.2421948475993017e-10
22.94,-1.8744562209703826,1.295743716180665,-3.1701999371510476,2.2115976925386892e-07,-2.020605904817785e-14,-1.4432899320127035e-15,2.0257539536831693e-14,-0.8365333331510698,2.178795874990507e-10
22.95,-1.8744562209899258,1.2613017294954352,-3.135757950485361,2.2117019534971794e-07,-2.042810365310288e-14,-1.5543122344752192e-15,2.04871497623304e-14,-0.8365333331481126,2.2141464095186178e-10
22.96,-1.8744562210520794,1.2297335939649534,-3.104189815017033,2.2120335356842593e-07,-2.042810365310288e-14,-1.5543122344752192e-15,2.04871497623304e-14,-0.8365333331355171,2.364713992572161e-10
22.97,-1.8744562209973419,1.2008691564053333,-3.075325377402675,2.2117415173414403e-07,-2.020605904817785e-14,-1.5543122344752192e-15,2.0265752114853503e-14,-0.8365333331461254,2.237901448470362e-10
22.98,-1.8744562209333435,1.1745560338352576,-3.049012254768601,2.2114000936495813e-07,-2.020605904817785e-14,-1.4432899320127035e-15,2.0257539536831693e-14,-0.8365333331588739,2.0855050233767326e-10
22.990000000000002,-1.8744562211096867,1.150658235520927,-3.0251144566306136,2.2123408635609932e-07,-2.020605904817785e-14,-1.5543122344752192e-15,2.0265752114853503e-14,-0.8365333331246616,2.494482147140776e-10
23.0,-1.8744562209990314,1.1290548886670968,-3.003511109666128,2.2117505308236098e-07,-2.020605904817785e-14,-1.6653345369377348e-15,2.02745693265817e-14,-0.8365333331460074,2.2393122315535345e-10
23.01,-1.87445622098495,1.1096390789301693,-2.9840952999151193,2.211675408205822e-07,-2.020605904817785e-14,-1.887379141862766e-15,2.0294014444746722e-14,-0.8365333331487534,2.2064859768224075e-10
23.02,-1.8744562209954432,1.0923168103343985,-2.9667730313298417,2.2117313879833077e-07,-2.020605904817785e-14,-1.9984014443252818e-15,2.0304640617138025e-14,-0.836533333147094,2.2263232061207884e-10
23.03,-1.8744562210339248,1.077006083528456,-2.951462304562381,2.2119366830997324e-07,-2.020605904817785e-14,-1.8041124150158794e-15,2.028643990118681e-14,-0.8365333331392373,2.3202431369268714e-10
23.04,-1.8744562210001032,1.063636089189224,-2.9380923101893273,2.211756248799485e-07,-2.020605904817785e-14,-1.8596235662471372e-15,2.0291451945747787e-14,-0.8365333331458069,2.2417091029065067e-10
23.05,-1.8744562209794853,1.052146511482836,-2.9266027324623214,2.2116462544655574e-07,-2.020605904817785e-14,-1.9567680809018384e-15,2.0300585301436167e-14,-0.8365333331499878,2.1917304864002896e-10
23.06,-1.8744562210347153,1.042486936485317,-2.9169431575200324,2.2119409002105912e-07,-2.020605904817785e-14,-1.8596235662471372e-15,2.0291451945747787e-14,-0.8365333331393277,2.3191628194953544e-10
23.07,-1.8744562209980116,1.0346163600778462,-2.9090725810758578,2.2117450900398533e-07,-1.9984014443252818e-14,-1.7139067942650854e-15,2.0057375445645058e-14,-0.8365333331462332,2.2366127651460342e-10
23.080000000000002,-1.8744562209889235,1.0285027901983912,-2.9029590111873147,2.2116966062953773e-07,-2.020605904817785e-14,-1.5959455978986625e-15,2.0268987754939862e-14,-0.8365333331480148,2.2153156474266846e-10
23.09,-1.8744562209439504,1.0241229394791624,-2.898579160423113,2.211456679932898e-07,-2.020605904817785e-14,-1.4710455076283324e-15,2.0259535955790384e-14,-0.8365333331573148,2.1041424898273355e-10
23.1,-1.8744562210978761,1.02146200436084,-2.895918225458716,2.2122778556602706e-07,-2.020605904817785e-14,-1.609823385706477e-15,2.0270085189550078e-14,-0.8365333331277437,2.4576385449094017e-10
23.11,-1.8744562209968778,1.020513528604486,-2.8949697496013638,2.2117390415656834e-07,-2.020605904817785e-14,-1.7208456881689926e-15,2.0279204425739677e-14,-0.8365333331464295,2.23426632630215e-10
23.12,-1.8744562209791202,1.0212793485423424,-2.8957355695214626,2.2116443070132396e-07,-2.020605904817785e-14,-1.7208456881689926e-15,2.0279204425739677e-14,-0.8365333331497782,2.1942361857991886e-10
23.13,-1.8744562207189213,1.0237696205018487,-2.89822584122077,2.2102561762683702e-07,-2.042810365310288e-14,-1.7763568394002505e-15,2.05051911106139e-14,-0.8365333332016482,1.5741764495898664e-10
23.14,-1.8744562207806221,1.0280029292328479,-2.90245915001347,2.2105853430933598e-07,-2.0539125955565396e-14,-1.5543122344752192e-15,2.0597853809094273e-14,-0.8365333331925917,1.6824391205463206e-10
23.150000000000002,-1.8744562216436256,1.0340064797389008,-2.9084627013825264,2.2151893643966573e-07,-2.042810365310288e-14,-1.4432899320127035e-15,2.0479025970240002e-14,-0.8365333330275266,3.6556428907256826e-10
23.16,-1.874456221026832,1.041816374409559,-2.916272595436391,2.2118988440064294e-07,-2.020605904817785e-14,-1.609823385706477e-15,2.0270085189550078e-14,-0.8365333331403895,2.3064697532606777e-10
23.17,-1.8744562208442952,1.051477975462519,-2.925934196306814,2.2109250313730256e-07,-2.0095036745715333e-14,-1.6653345369377348e-15,2.0163924244342098e-14,-0.8365333331739037,1.905837882579408e-10
23.18,-1.8744562203627397,1.0630463615676835,-2.9375025819304232,2.2083559899449773e-07,-2.0095036745715333e-14,-1.5543122344752192e-15,2.015505862888741e-14,-0.8365333332682643,7.778418224050342e-11
23.19,-1.8744562190297804,1.0765868778132566,-2.951043096843037,2.2012448097617375e-07,-1.9984014443252818e-14,-1.6653345369377348e-15,2.0053283331865004e-14,-0.8365333335294883,2.3448555285331115e-10
23.2,-1.8744562213199663,1.0921757843834885,-2.9666320057034548,2.2134626802013926e-07,-1.9984014443252818e-14,-1.9984014443252818e-15,2.0083685956537425e-14,-0.8365333330983578,2.808920878276762e-10
23.21,-1.874456224255499,1.1099010142926744,-2.9843572385481734,2.229123399946064e-07,-1.9984014443252818e-14,-1.887379141862766e-15,2.007294281597185e-14,-0.8365333325460129,9.411704228633938e-10
23.22,-1.8744562210118834,1.1298630341178075,-3.004319255129691,2.2118190944125143e-07,-2.0095036745715333e-14,-1.6653345369377348e-15,2.0163924244342098e-14,-0.836533333140437,2.3059017239477916e-10
23.23,-1.8744562209913402,1.1521758120621364,-3.0266320330534766,2.2117094992826205e-07,-2.0095036745715333e-14,-1.6653345369377348e-15,2.0163924244342098e-14,-0.8365333331439704,2.2636631704152923e-10
23.240000000000002,-1.8744562208582032,1.1769679045035,-3.051424125361703,2.210999228832504e-07,-2.020605904817785e-14,-1.6653345369377348e-15,2.02745693265817e-14,-0.8365333331691236,1.962979242547414e-10
23.25,-1.8744562212453912,1.2043836380766453,-3.0788398593220365,2.2130648313293284e-07,-2.020605904817785e-14,-1.5543122344752192e-15,2.0265752114853503e-14,-0.8365333330971585,2.823256982570675e-10
23.26,-1.8744562210092113,1.2345843865288684,-3.1090406075380796,2.211804839156314e-07,-2.0095036745715333e-14,-1.6653345369377348e-15,2.0163924244342098e-14,-0.8365333331407881,2.3017038811518607e-10
23.27,-1.874456220976235,1.2677499123750895,-3.1422061333513245,2.2116289145586054e-07,-2.015054789694659e-14,-1.7763568394002505e-15,2.0228693090954313e-14,-0.8365333331466838,2.2312271040439516e-10
23.28,-1.8744562210460214,1.3040797338212466,-3.178535954867268,2.212001216741687e-07,-1.970645868709653e-14,-1.887379141862766e-15,1.979663390608062e-14,-0.8365333331339383,2.383587695512703e-10
23.29,-1.8744562210132694,1.3437944476867,-3.2182506686999695,2.2118264885714975e-07,-1.9872992140790302e-14,-1.887379141862766e-15,1.996241510070993e-14,-0.8365333331400768,2.3102070676183575e-10
23.3,-1.8744562209889228,1.3871369030303702,-3.261593124019293,2.211696602741632e-07,-2.0095036745715333e-14,-1.7763568394002505e-15,2.0173396973056706e-14,-0.8365333331443418,2.2592237824442556e-10
23.31,-1.874456221064678,1.4343730641244905,-3.3088292851891685,2.2121007476654418e-07,-2.0233814623793478e-14,-1.887379141862766e-15,2.0321649890084648e-14,-0.8365333331305056,2.424622504683549e-10
23.32,-1.8744562210119962,1.4857923220708593,-3.3602485430828555,2.2118196961800188e-07,-2.0039525594484076e-14,-1.887379141862766e-15,2.0128208715062576e-14,-0.8365333331402376,2.308285323587846e-10
23.330000000000002,-1.8744562210052702,1.5417069006097333,-3.4161631216150035,2.2117838140156874e-07,-2.0469737016526324e-14,-2.1094237467877974e-15,2.057813893599857e-14,-0.8365333331415892,2.2921283402815978e-10
23.34,-1.8744562210129736,1.602449840114538,-3.4769060611275115,2.2118249107086705e-07,-1.9935442185925467e-14,-1.9984014443252818e-15,2.0035355337030042e-14,-0.8365333331400983,2.309950923559042e-10
23.35,-1.8744562209989746,1.6683708190146551,-3.5428270400136297,2.211750227570694e-07,-1.9789725413943415e-14,-1.9984014443252818e-15,1.9890370541846607e-14,-0.8365333331433495,2.27108471227898e-10
23.36,-1.874456221026708,1.7398287612229129,-3.614284982249621,2.2118981818252582e-07,-2.0122792321330962e-14,-1.9984014443252818e-15,2.0221779821274332e-14,-0.8365333331373759,2.3424944908050176e-10
23.37,-1.8744562210108973,1.8171797595414618,-3.691635980552359,2.2118138336851763e-07,-2.0095036745715333e-14,-1.9984014443252818e-15,2.0194160298074563e-14,-0.8365333331425403,2.2807584638248355e-10
23.38,-1.8744562210590567,1.9007583011501725,-3.7752145222092293,2.2120707587950772e-07,-2.0095036745715333e-14,-2.1094237467877974e-15,2.020544902631866e-14,-0.8365333331299737,2.4309809823425134e-10
23.39,-1.8744562210335478,1.9908491012684135,-3.8653053223019613,2.2119346716800026e-07,-2.042810365310288e-14,-1.9984014443252818e-15,2.0525618801746186e-14,-0.8365333331407967,2.301601688962393e-10
23.400000000000002,-1.8744562210487872,2.087646086752265,-3.962102307801052,2.2120159718913657e-07,-2.0317081350640365e-14,-1.887379141862766e-15,2.0404558182760956e-14,-0.8365333331265873,2.4714623610846834e-10
23.41,-1.874456221015702,2.1911943242542016,-4.065650545269904,2.2118394668486232e-07,-1.9984014443252818e-14,-2.220446049250313e-15,2.010699415441723e-14,-0.836533333139962,2.311579362734068e-10
23.42,-1.8744562209404378,2.3013103006845865,-4.175766521625024,2.2114379410349563e-07,-1.9761969838327786e-14,-2.220446049250313e-15,1.9886322750790516e-14,-0.8365333331452206,2.2487178944984482e-10
23.43,-1.8744562210388342,2.4174764654883476,-4.291932686527182,2.2119628742011609e-07,-2.0095036745715333e-14,-2.4424906541753444e-15,2.0242931171334435e-14,-0.8365333331380452,2.3344929750868176e-10
23.44,-1.8744562208758082,2.5387084614928423,-4.413164682368651,2.211093149577319e-07,-2.020605904817785e-14,-2.220446049250313e-15,2.032769546495818e-14,-0.8365333331534552,2.1502802726151133e-10
23.45,-1.8744562212738574,2.6633994591806065,-4.537855680454464,2.2132166947035085e-07,-2.042810365310288e-14,-2.4424906541753444e-15,2.0573603949178402e-14,-0.836533333117255,2.583021725529943e-10
23.46,-1.8744562210496234,2.789157439515625,-4.6636136605652485,2.2120204330260548e-07,-2.020605904817785e-14,-2.3869795029440866e-15,2.0346559743748453e-14,-0.8365333331370735,2.3461097054038526e-10
23.47,-1.8744562208035016,2.912669226118503,-4.787125446922005,2.210707402391921e-07,-1.9984014443252818e-14,-1.887379141862766e-15,2.007294281597185e-14,-0.8365333331686922,1.968136630187309e-10
23.48,-1.874456221189754,3.029647918306032,-4.904104139495786,2.2127680130614534e-07,-2.020605904817785e-14,-2.609024107869118e-15,2.0373802518280485e-14,-0.8365333331201693,2.548183479120463e-10
23.490000000000002,-1.8744562192438106,3.1349398699550775,-5.009396089198888,2.2023866351716633e-07,-2.020605904817785e-14,-3.0253577421035516e-15,2.0431290016202006e-14,-0.8365333333431173,1.1695829726026045e-11
23.5,-1.8744562235396645,3.2228664828053812,-5.097322706345046,2.2253045075489512e-07,-2.042810365310288e-14,-2.4147350785597155e-15,2.0570327278911778e-14,-0.8365333328346363,5.961472947423718e-10
23.51,-1.8744562143935788,3.287832951949337,-5.162289166342916,2.1765112223976357e-07,-1.9984014443252818e-14,-2.886579864025407e-15,2.0191413436892776e-14,-0.8365333339998688,7.967829456471987e-10
23.52,-1.874456222416085,3.3251407668934405,-5.1995969893095255,2.219310344081055e-07,-2.020605904817785e-14,-2.9976021664879227e-15,2.0427198559934326e-14,-0.8365333330633762,3.2270939719216165e-10
23.53,-1.8744562223529595,3.3318200867064824,-5.206276309059442,2.218973576979866e-07,-2.020605904817785e-14,-2.886579864025407e-15,2.0411201962889077e-14,-0.8365333330708609,3.137621392114321e-10
23.54,-1.8744562223564616,3.3072225680594602,-5.181678790415922,2.218992260202468e-07,-2.020605904817785e-14,-2.886579864025407e-15,2.0411201962889077e-14,-0.8365333330708906,3.1372657102081215e-10
23.55,-1.8744562225234414,3.2531572505054593,-5.127613473028901,2.2198830774880936e-07,-2.042810365310288e-14,-2.6645352591003757e-15,2.0601144798503415e-14,-0.8365333330708631,3.1375948486884854e-10
23.56,-1.8744562223578543,3.1735165312810727,-5.047972753638927,2.218999689898902e-07,-2.0317081350640365e-14,-2.886579864025407e-15,2.0521114441470653e-14,-0.8365333330557716,3.317999896724045e-10
23.57,-1.8744562223804468,3.073535534170418,-4.947991756550865,2.2191202187179043e-07,-2.0539125955565396e-14,-2.886579864025407e-15,2.0740974864503768e-14,-0.8365333330650266,3.2073642434978705e-10
23.580000000000002,-1.8744562217636318,2.958939761727616,-4.833395983491248,2.2158295834232515e-07,-2.042810365310288e-14,-3.1086244689504383e-15,2.0663275755573525e-14,-0.8365333331852356,1.7703748359977237e-10
23.59,-1.8744562224291728,2.835215094671319,-4.709671317100492,2.2193801656957266e-07,-2.098321516541546e-14,-2.886579864025407e-15,2.1180832419655236e-14,-0.8365333330528295,3.3531699359564723e-10
23.6,-1.8744562203118909,2.7071264506132975,-4.581582670925188,2.2080847171815034e-07,-2.1038726316646716e-14,-3.1086244689504383e-15,2.126714722560881e-14,-0.8365333333835057,5.997646328152738e-11
23.61,-1.8744562222631558,2.5784965833288434,-4.452952805591999,2.2184944847563605e-07,-2.0317081350640365e-14,-2.886579864025407e-15,2.0521114441470653e-14,-0.8365333330696902,3.1516150862149517e-10
23.62,-1.874456222146902,2.452185713803277,-4.326641935950179,2.2178742851605278e-07,-2.0844437287337314e-14,-2.886579864025407e-15,2.104335783892711e-14,-0.8365333330823126,3.0007263277087954e-10
