parametre,valeur
energie_specifique_finale,-0.22613314856843403
demi_grand_axe_final,6.633260136764333
excentricite_finale,0.973418020300673
periastre_estime_final,0.1763251862958243
apoastre_estime_final,13.090195087232843
periode_externe_estimee,61.97403670950141
