lag_hours,lag_days,C_T
1169,48.708333333333336,0.14132747498952236
1170,48.75,0.14052461540532069
1171,48.791666666666664,0.1397186917644915
1172,48.833333333333336,0.13890972150526687
1173,48.875,0.13809772873137313
1174,48.916666666666664,0.13728273018675552
1175,48.958333333333336,0.13646474802014763
1176,49.0,0.13564379958605713
1177,49.041666666666664,0.13481990942482197
1178,49.083333333333336,0.13399309402715412
1179,49.125,0.13316337781896406
1180,49.166666666666664,0.13233077938375148
1181,49.208333333333336,0.13149531879578694
1182,49.25,0.13065701996034734
1183,49.291666666666664,0.12981590419408123
1184,49.333333333333336,0.12897199252396505
1185,49.375,0.12812530684390533
1186,49.416666666666664,0.1272758688286519
1187,49.458333333333336,0.12642369852117022
1188,49.5,0.12556882281575685
1189,49.541666666666664,0.12471126165909012
1190,49.583333333333336,0.12385103821386484
1191,49.625,0.12298817577823383
1192,49.666666666666664,0.12212269526776315
1193,49.708333333333336,0.1212546245469985
1194,49.75,0.12038398499092805
1195,49.791666666666664,0.11951080099698715
1196,49.833333333333336,0.11863509494525885
1197,49.875,0.1177568940577918
1198,49.916666666666664,0.11687622080299885
1199,49.958333333333336,0.11599310214518779
1200,50.0,0.1151075602292553
1201,50.041666666666664,0.11421962494292665
1202,50.083333333333336,0.11332932191957522
1203,50.125,0.11243667479391262
1204,50.166666666666664,0.11154171220955629
1205,50.208333333333336,0.11064446092329344
1206,50.25,0.10974494711003982
1207,50.291666666666664,0.10884320094518585
1208,50.333333333333336,0.1079392494382619
1209,50.375,0.10703311919166979
1210,50.416666666666664,0.106124841689898
1211,50.458333333333336,0.10521444539769353
1212,50.5,0.1043019623919866
1213,50.541666666666664,0.10338741977712587
1214,50.583333333333336,0.10247084928867928
1215,50.625,0.10155228466991381
1216,50.666666666666664,0.1006317588280537
1217,50.708333333333336,0.09970930131203504
1218,50.75,0.09878494755495353
1219,50.791666666666664,0.09785873089391772
1220,50.833333333333336,0.09693068430218922
1221,50.875,0.0960008458729872
1222,50.916666666666664,0.09506925239973212
1223,50.958333333333336,0.09413593810272218
1224,51.0,0.09320094207372934
1225,51.041666666666664,0.09226430368227899
1226,51.083333333333336,0.09132606100176562
1227,51.125,0.09038626000467584
1228,51.166666666666664,0.08944493768684984
1229,51.208333333333336,0.0885021384595866
1230,51.25,0.08755790494757557
1231,51.291666666666664,0.08661228812799626
1232,51.333333333333336,0.08566533203978814
1233,51.375,0.0847170838391472
1234,51.416666666666664,0.08376759718117416
1235,51.458333333333336,0.0828169211546048
1236,51.5,0.08186510832153399
1237,51.541666666666664,0.08091221956724876
1238,51.583333333333336,0.07995830853276562
1239,51.625,0.07900343816669231
1240,51.666666666666664,0.07804767082951512
1241,51.708333333333336,0.07709107307487739
1242,51.75,0.0761337126397683
1243,51.791666666666664,0.07517566261504025
1244,51.833333333333336,0.07421699589127857
1245,51.875,0.07325779269971362
1246,51.916666666666664,0.07229813797270461
1247,51.958333333333336,0.07133811939257097
1248,52.0,0.07037783008089021
1249,52.041666666666664,0.06941737080137457
1250,52.083333333333336,0.06845684851937003
1251,52.125,0.06749637473007421
1252,52.166666666666664,0.06653607174245207
1253,52.208333333333336,0.06557607142369519
